time_s,radius_cm,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm,surface
97800,1.20200000,0.2497169004,0.2489232602,0.2466031686,0.2426983769,0.2371726719,0.2299787240,0.2210203106,0.2101157245,0.1969652568,0.1810452239,0.1611897519,0.1341212797,0.0689359390,,,,,,,,,0.0623633255
97860,1.20200000,0.2495600498,0.2487671961,0.2464493962,0.2425484354,0.2370280948,0.2298410305,0.2208910280,0.2099964317,0.1968576357,0.1809511655,0.1611116911,0.1340632533,0.0689141389,,,,,,,,,0.0623428368
97920,1.20200000,0.2494034728,0.2486114041,0.2462958912,0.2423987538,0.2368837668,0.2297035724,0.2207619644,0.2098773387,0.1967501922,0.1808572595,0.1610337538,0.1340053155,0.0688923816,,,,,,,,,0.0623223971
97980,1.20200000,0.2492471689,0.2484558835,0.2461426532,0.2422493314,0.2367396874,0.2295663493,0.2206331193,0.2097584449,0.1966429257,0.1807635054,0.1609559395,0.1339474661,0.0688706672,,,,,,,,,0.0623020062
98040,1.20200000,0.2490911372,0.2483006336,0.2459896812,0.2421001674,0.2365958558,0.2294293606,0.2205044923,0.2096397500,0.1965358360,0.1806699029,0.1608782481,0.1338897051,0.0688489955,,,,,,,,,0.0622816643
98100,1.20200000,0.2489353772,0.2481456538,0.2458369747,0.2419512614,0.2364522715,0.2292926057,0.2203760826,0.2095212533,0.1964289225,0.1805764516,0.1608006792,0.1338320320,0.0688273668,,,,,,,,,0.0622613713
98160,1.20200000,0.2487798881,0.2479909433,0.2456845331,0.2418026125,0.2363089339,0.2291560839,0.2202478899,0.2094029544,0.1963221848,0.1804831511,0.1607232326,0.1337744467,0.0688057809,,,,,,,,,0.0622411271
98220,1.20200000,0.2486246692,0.2478365015,0.2455323555,0.2416542202,0.2361658423,0.2290197947,0.2201199135,0.2092848528,0.1962156226,0.1803900012,0.1606459079,0.1337169491,0.0687842379,,,,,,,,,0.0622209317
98280,1.20200000,0.2484697199,0.2476823276,0.2453804415,0.2415060839,0.2360229961,0.2288837376,0.2199921530,0.2091669481,0.1961092354,0.1802970014,0.1605687048,0.1336595388,0.0687627376,,,,,,,,,0.0622007851
98340,1.20200000,0.2483150394,0.2475284211,0.2452287902,0.2413582028,0.2358803947,0.2287479119,0.2198646078,0.2090492397,0.1960030227,0.1802041514,0.1604916231,0.1336022156,0.0687412801,,,,,,,,,0.0621806871
98400,1.20200000,0.2481606272,0.2473747813,0.2450774011,0.2412105763,0.2357380375,0.2286123171,0.2197372773,0.2089317271,0.1958969841,0.1801114507,0.1604146625,0.1335449795,0.0687198652,,,,,,,,,0.0621606376
98460,1.20200000,0.2480064824,0.2472214074,0.2449262734,0.2410632039,0.2355959239,0.2284769527,0.2196101611,0.2088144100,0.1957911193,0.1800188992,0.1603378227,0.1334878301,0.0686984928,,,,,,,,,0.0621406365
98520,1.20200000,0.2478526045,0.2470682988,0.2447754066,0.2409160848,0.2354540533,0.2283418179,0.2194832585,0.2086972878,0.1956854278,0.1799264963,0.1602611034,0.1334307673,0.0686771629,,,,,,,,,0.0621206838
98580,1.20200000,0.2476989928,0.2469154549,0.2446248000,0.2407692184,0.2353124250,0.2282069123,0.2193565692,0.2085803600,0.1955799091,0.1798342418,0.1601845043,0.1333737908,0.0686558754,,,,,,,,,0.0621007792
98640,1.20200000,0.2475456466,0.2467628749,0.2444744528,0.2406226042,0.2351710384,0.2280722353,0.2192300925,0.2084636261,0.1954745629,0.1797421353,0.1601080251,0.1333169005,0.0686346302,,,,,,,,,0.0620809228
98700,1.20200000,0.2473925652,0.2466105583,0.2443243646,0.2404762414,0.2350298931,0.2279377863,0.2191038279,0.2083470858,0.1953693888,0.1796501764,0.1600316655,0.1332600961,0.0686134272,,,,,,,,,0.0620611142
98760,1.20200000,0.2472397479,0.2464585043,0.2441745345,0.2403301294,0.2348889883,0.2278035648,0.2189777750,0.2082307384,0.1952643862,0.1795583648,0.1599554253,0.1332033775,0.0685922663,,,,,,,,,0.0620413536
98820,1.20200000,0.2470871942,0.2463067122,0.2440249621,0.2401842677,0.2347483234,0.2276695701,0.2188519331,0.2081145836,0.1951595549,0.1794667002,0.1598793042,0.1331467445,0.0685711474,,,,,,,,,0.0620216406
98880,1.20200000,0.2469349034,0.2461551815,0.2438756465,0.2400386555,0.2346078979,0.2275358019,0.2187263018,0.2079986209,0.1950548944,0.1793751821,0.1598033019,0.1330901969,0.0685500703,,,,,,,,,0.0620019752
98940,1.20200000,0.2467828747,0.2460039115,0.2437265872,0.2398932923,0.2344677112,0.2274022593,0.2186008806,0.2078828497,0.1949504043,0.1792838103,0.1597274181,0.1330337344,0.0685290350,,,,,,,,,0.0619823573
99000,1.20200000,0.2466311075,0.2458529015,0.2435777836,0.2397481775,0.2343277626,0.2272689420,0.2184756689,0.2077672697,0.1948460841,0.1791925843,0.1596516524,0.1329773570,0.0685080414,,,,,,,,,0.0619627866
99060,1.20200000,0.2464796012,0.2457021509,0.2434292350,0.2396033103,0.2341880517,0.2271358494,0.2183506662,0.2076518804,0.1947419336,0.1791015039,0.1595760048,0.1329210643,0.0684870893,,,,,,,,,0.0619432632
99120,1.20200000,0.2463283551,0.2455516590,0.2432809407,0.2394586903,0.2340485777,0.2270029809,0.2182258720,0.2075366813,0.1946379522,0.1790105687,0.1595004748,0.1328648562,0.0684661787,,,,,,,,,0.0619237868
99180,1.20200000,0.2461773686,0.2454014251,0.2431329001,0.2393143167,0.2339093401,0.2268703359,0.2181012859,0.2074216719,0.1945341395,0.1789197784,0.1594250622,0.1328087326,0.0684453093,,,,,,,,,0.0619043573
99240,1.20200000,0.2460266411,0.2452514487,0.2429851127,0.2391701891,0.2337703383,0.2267379140,0.2179769072,0.2073068519,0.1944304952,0.1788291325,0.1593497667,0.1327526931,0.0684244812,,,,,,,,,0.0618849745
99300,1.20200000,0.2458761718,0.2451017291,0.2428375777,0.2390263067,0.2336315718,0.2266057144,0.2178527355,0.2071922206,0.1943270188,0.1787386308,0.1592745881,0.1326967378,0.0684036942,,,,,,,,,0.0618656384
99360,1.20200000,0.2457259601,0.2449522656,0.2426902946,0.2388826689,0.2334930400,0.2264737368,0.2177287703,0.2070777778,0.1942237100,0.1786482729,0.1591995260,0.1326408662,0.0683829482,,,,,,,,,0.0618463488
99420,1.20200000,0.2455760054,0.2448030577,0.2425432627,0.2387392752,0.2333547422,0.2263419806,0.2176050110,0.2069635228,0.1941205684,0.1785580585,0.1591245802,0.1325850783,0.0683622431,,,,,,,,,0.0618271056
99480,1.20200000,0.2454263070,0.2446541046,0.2423964813,0.2385961250,0.2332166779,0.2262104452,0.2174814573,0.2068494553,0.1940175934,0.1784679873,0.1590497505,0.1325293739,0.0683415787,,,,,,,,,0.0618079086
99540,1.20200000,0.2452768644,0.2445054057,0.2422499500,0.2384532176,0.2330788465,0.2260791300,0.2173581085,0.2067355749,0.1939147849,0.1783780588,0.1589750365,0.1324737527,0.0683209549,,,,,,,,,0.0617887577
99600,1.20200000,0.2451276768,0.2443569605,0.2421036679,0.2383105524,0.2329412475,0.2259480346,0.2172349642,0.2066218809,0.1938121422,0.1782882728,0.1589004380,0.1324182147,0.0683003717,,,,,,,,,0.0617696527
99660,1.20200000,0.2449787437,0.2442087682,0.2419576346,0.2381681289,0.2328038802,0.2258171584,0.2171120238,0.2065083731,0.1937096651,0.1781986289,0.1588259546,0.1323627595,0.0682798289,,,,,,,,,0.0617505936
99720,1.20200000,0.2448300644,0.2440608283,0.2418118494,0.2380259464,0.2326667441,0.2256865009,0.2169892870,0.2063950510,0.1936073532,0.1781091269,0.1587515863,0.1323073871,0.0682593264,,,,,,,,,0.0617315801
99780,1.20200000,0.2446816382,0.2439131401,0.2416663117,0.2378840044,0.2325298387,0.2255560615,0.2168667531,0.2062819140,0.1935052060,0.1780197662,0.1586773326,0.1322520972,0.0682388641,,,,,,,,,0.0617126122
99840,1.20200000,0.2445334646,0.2437657030,0.2415210209,0.2377423022,0.2323931633,0.2254258396,0.2167444217,0.2061689618,0.1934032232,0.1779305467,0.1586031933,0.1321968896,0.0682184419,,,,,,,,,0.0616936897
99900,1.20200000,0.2443855429,0.2436185164,0.2413759763,0.2376008392,0.2322567175,0.2252958349,0.2166222923,0.2060561940,0.1933014044,0.1778414680,0.1585291681,0.1321417642,0.0681980596,,,,,,,,,0.0616748125
99960,1.20200000,0.2442378725,0.2434715796,0.2412311774,0.2374596150,0.2321205005,0.2251660466,0.2165003644,0.2059436100,0.1931997492,0.1777525297,0.1584552569,0.1320867208,0.0681777171,,,,,,,,,0.0616559804
100020,1.20200000,0.2440904528,0.2433248921,0.2410866235,0.2373186288,0.2319845120,0.2250364744,0.2163786375,0.2058312094,0.1930982571,0.1776637316,0.1583814592,0.1320317592,0.0681574144,,,,,,,,,0.0616371933
100080,1.20200000,0.2439432832,0.2431784531,0.2409423141,0.2371778801,0.2318487512,0.2249071176,0.2162571112,0.2057189919,0.1929969279,0.1775750732,0.1583077749,0.1319768792,0.0681371513,,,,,,,,,0.0616184510
100140,1.20200000,0.2437963629,0.2430322622,0.2407982486,0.2370373684,0.2317132177,0.2247779758,0.2161357849,0.2056069568,0.1928957610,0.1774865543,0.1582342037,0.1319220806,0.0681169277,,,,,,,,,0.0615997535
100200,1.20200000,0.2436496915,0.2428863187,0.2406544262,0.2368970929,0.2315779110,0.2246490484,0.2160146581,0.2054951039,0.1927947562,0.1773981746,0.1581607453,0.1318673633,0.0680967435,,,,,,,,,0.0615811006
100260,1.20200000,0.2435032683,0.2427406219,0.2405108466,0.2367570533,0.2314428303,0.2245203349,0.2158937305,0.2053834327,0.1926939131,0.1773099337,0.1580873995,0.1318127270,0.0680765985,,,,,,,,,0.0615624922
100320,1.20200000,0.2433570926,0.2425951713,0.2403675089,0.2366172487,0.2313079752,0.2243918348,0.2157730014,0.2052719427,0.1925932312,0.1772218312,0.1580141660,0.1317581717,0.0680564928,,,,,,,,,0.0615439280
100380,1.20200000,0.2432111640,0.2424499663,0.2402244127,0.2364776788,0.2311733452,0.2242635475,0.2156524705,0.2051606336,0.1924927102,0.1771338669,0.1579410445,0.1317036970,0.0680364260,,,,,,,,,0.0615254081
100440,1.20200000,0.2430654817,0.2423050062,0.2400815574,0.2363383429,0.2310389397,0.2241354726,0.2155321372,0.2050495048,0.1923923497,0.1770460405,0.1578680349,0.1316493028,0.0680163982,,,,,,,,,0.0615069322
100500,1.20200000,0.2429200452,0.2421602905,0.2399389423,0.2361992404,0.2309047581,0.2240076096,0.2154120011,0.2049385559,0.1922921493,0.1769583516,0.1577951367,0.1315949890,0.0679964092,,,,,,,,,0.0614885002
100560,1.20200000,0.2427748538,0.2420158186,0.2397965669,0.2360603708,0.2307707999,0.2238799578,0.2152920616,0.2048277866,0.1921921087,0.1768707998,0.1577223499,0.1315407553,0.0679764590,,,,,,,,,0.0614701121
100620,1.20200000,0.2426299070,0.2418715898,0.2396544306,0.2359217335,0.2306370645,0.2237525168,0.2151723184,0.2047171963,0.1920922274,0.1767833850,0.1576496740,0.1314866017,0.0679565473,,,,,,,,,0.0614517676
100680,1.20200000,0.2424852041,0.2417276035,0.2395125328,0.2357833280,0.2305035515,0.2236252862,0.2150527709,0.2046067847,0.1919925051,0.1766961067,0.1575771089,0.1314325278,0.0679366741,,,,,,,,,0.0614334666
100740,1.20200000,0.2423407446,0.2415838592,0.2393708729,0.2356451536,0.2303702602,0.2234982653,0.2149334187,0.2044965514,0.1918929415,0.1766089646,0.1575046544,0.1313785335,0.0679168393,,,,,,,,,0.0614152090
100800,1.20200000,0.2421965279,0.2414403563,0.2392294503,0.2355072098,0.2302371902,0.2233714537,0.2148142613,0.2043864958,0.1917935360,0.1765219584,0.1574323101,0.1313246187,0.0678970428,,,,,,,,,0.0613969946
100860,1.20200000,0.2420525533,0.2412970942,0.2390882644,0.2353694960,0.2301043408,0.2232448509,0.2146952982,0.2042766177,0.1916942884,0.1764350879,0.1573600758,0.1312707832,0.0678772844,,,,,,,,,0.0613788234
100920,1.20200000,0.2419088202,0.2411540722,0.2389473148,0.2352320117,0.2299717116,0.2231184563,0.2145765290,0.2041669164,0.1915951984,0.1763483526,0.1572879512,0.1312170268,0.0678575641,,,,,,,,,0.0613606952
100980,1.20200000,0.2417653282,0.2410112899,0.2388066007,0.2350947563,0.2298393020,0.2229922695,0.2144579532,0.2040573918,0.1914962654,0.1762617523,0.1572159362,0.1311633493,0.0678378817,,,,,,,,,0.0613426099
101040,1.20200000,0.2416220765,0.2408687465,0.2386661217,0.2349577293,0.2297071115,0.2228662899,0.2143395703,0.2039480432,0.1913974892,0.1761752867,0.1571440304,0.1311097505,0.0678182371,,,,,,,,,0.0613245673
101100,1.20200000,0.2414790646,0.2407264416,0.2385258770,0.2348209301,0.2295751395,0.2227405171,0.2142213799,0.2038388704,0.1912988694,0.1760889554,0.1570722336,0.1310562303,0.0677986303,,,,,,,,,0.0613065673
101160,1.20200000,0.2413362920,0.2405843745,0.2383858663,0.2346843581,0.2294433855,0.2226149506,0.2141033815,0.2037298728,0.1912004056,0.1760027581,0.1570005456,0.1310027885,0.0677790610,,,,,,,,,0.0612886098
101220,1.20200000,0.2411937579,0.2404425447,0.2382460889,0.2345480129,0.2293118491,0.2224895898,0.2139855747,0.2036210501,0.1911020974,0.1759166946,0.1569289661,0.1309494249,0.0677595293,,,,,,,,,0.0612706947
101280,1.20200000,0.2410514619,0.2403009516,0.2381065441,0.2344118938,0.2291805296,0.2223644343,0.2138679590,0.2035124019,0.1910039445,0.1758307644,0.1568574948,0.1308961393,0.0677400349,,,,,,,,,0.0612528218
101340,1.20200000,0.2409094034,0.2401595945,0.2379672316,0.2342760002,0.2290494266,0.2222394836,0.2137505339,0.2034039277,0.1909059466,0.1757449674,0.1567861316,0.1308429316,0.0677205779,,,,,,,,,0.0612349910
101400,1.20200000,0.2407675817,0.2400184730,0.2378281507,0.2341403318,0.2289185395,0.2221147372,0.2136332990,0.2032956271,0.1908081031,0.1756593032,0.1567148761,0.1307898016,0.0677011580,,,,,,,,,0.0612172021
101460,1.20200000,0.2406259964,0.2398775865,0.2376893007,0.2340048878,0.2287878677,0.2219901945,0.2135162538,0.2031874997,0.1907104139,0.1755737714,0.1566437282,0.1307367492,0.0676817752,,,,,,,,,0.0611994551
101520,1.20200000,0.2404846467,0.2397369343,0.2375506813,0.2338696678,0.2286574109,0.2218658552,0.2133993980,0.2030795452,0.1906128786,0.1754883719,0.1565726875,0.1306837741,0.0676624294,,,,,,,,,0.0611817498
101580,1.20200000,0.2403435323,0.2395965160,0.2374122918,0.2337346712,0.2285271684,0.2217417187,0.2132827309,0.2029717630,0.1905154967,0.1754031042,0.1565017538,0.1306308761,0.0676431205,,,,,,,,,0.0611640861
101640,1.20200000,0.2402026524,0.2394563309,0.2372741316,0.2335998975,0.2283971398,0.2216177845,0.2131662522,0.2028641529,0.1904182679,0.1753179681,0.1564309270,0.1305780552,0.0676238483,,,,,,,,,0.0611464639
101700,1.20200000,0.2400620065,0.2393163785,0.2371362003,0.2334653461,0.2282673245,0.2214940521,0.2130499615,0.2027567143,0.1903211918,0.1752329632,0.1563602067,0.1305253111,0.0676046127,,,,,,,,,0.0611288830
101760,1.20200000,0.2399215941,0.2391766582,0.2369984971,0.2333310165,0.2281377220,0.2213705211,0.2129338582,0.2026494469,0.1902242682,0.1751480893,0.1562895927,0.1304726437,0.0675854137,,,,,,,,,0.0611113433
101820,1.20200000,0.2397814145,0.2390371695,0.2368610217,0.2331969082,0.2280083318,0.2212471910,0.2128179420,0.2025423503,0.1901274966,0.1750633461,0.1562190848,0.1304200528,0.0675662511,,,,,,,,,0.0610938448
101880,1.20200000,0.2396414673,0.2388979117,0.2367237734,0.2330630206,0.2278791534,0.2211240613,0.2127022124,0.2024354241,0.1900308767,0.1749787333,0.1561486828,0.1303675383,0.0675471249,,,,,,,,,0.0610763871
101940,1.20200000,0.2395017518,0.2387588844,0.2365867517,0.2329293532,0.2277501863,0.2210011315,0.2125866689,0.2023286678,0.1899344081,0.1748942505,0.1560783863,0.1303150999,0.0675280349,,,,,,,,,0.0610589704
102000,1.20200000,0.2393622675,0.2386200869,0.2364499561,0.2327959055,0.2276214299,0.2208784012,0.2124713112,0.2022220811,0.1898380906,0.1748098975,0.1560081951,0.1302627374,0.0675089811,,,,,,,,,0.0610415943
102060,1.20200000,0.2392230138,0.2384815188,0.2363133860,0.2326626769,0.2274928839,0.2207558698,0.2123561387,0.2021156636,0.1897419236,0.1747256739,0.1559381091,0.1302104509,0.0674899632,,,,,,,,,0.0610242588
102120,1.20200000,0.2390839902,0.2383431794,0.2361770408,0.2325296669,0.2273645476,0.2206335369,0.2122411510,0.2020094149,0.1896459069,0.1746415795,0.1558681280,0.1301582399,0.0674709813,,,,,,,,,0.0610069639
102180,1.20200000,0.2389451961,0.2382050682,0.2360409200,0.2323968750,0.2272364206,0.2205114020,0.2121263478,0.2019033346,0.1895500402,0.1745576140,0.1557982515,0.1301061045,0.0674520352,,,,,,,,,0.0609897092
102240,1.20200000,0.2388066310,0.2380671847,0.2359050231,0.2322643007,0.2271085023,0.2203894647,0.2120117285,0.2017974222,0.1894543231,0.1744737771,0.1557284794,0.1300540444,0.0674331249,,,,,,,,,0.0609724948
102300,1.20200000,0.2386682943,0.2379295283,0.2357693495,0.2321319434,0.2269807923,0.2202677245,0.2118972927,0.2016916774,0.1893587552,0.1743900684,0.1556588114,0.1300020594,0.0674142502,,,,,,,,,0.0609553206
102360,1.20200000,0.2385301854,0.2377920985,0.2356338987,0.2319998026,0.2268532901,0.2201461808,0.2117830400,0.2015860999,0.1892633362,0.1743064878,0.1555892474,0.1299501495,0.0673954109,,,,,,,,,0.0609381863
102420,1.20200000,0.2383923038,0.2376548947,0.2354986702,0.2318678779,0.2267259951,0.2200248334,0.2116689699,0.2014806891,0.1891680657,0.1742230348,0.1555197872,0.1298983144,0.0673766071,,,,,,,,,0.0609210918
102480,1.20200000,0.2382546490,0.2375179163,0.2353636634,0.2317361686,0.2265989069,0.2199036815,0.2115550821,0.2013754448,0.1890729434,0.1741397093,0.1554504303,0.1298465539,0.0673578387,,,,,,,,,0.0609040372
102540,1.20200000,0.2381172205,0.2373811629,0.2352288778,0.2316046742,0.2264720250,0.2197827249,0.2114413761,0.2012703665,0.1889779690,0.1740565108,0.1553811768,0.1297948680,0.0673391054,,,,,,,,,0.0608870221
102600,1.20200000,0.2379800175,0.2372446339,0.2350943129,0.2314733943,0.2263453489,0.2196619631,0.2113278515,0.2011654539,0.1888831422,0.1739734392,0.1553120262,0.1297432564,0.0673204073,,,,,,,,,0.0608700466
102660,1.20200000,0.2378430397,0.2371083287,0.2349599681,0.2313423284,0.2262188781,0.2195413955,0.2112145078,0.2010607065,0.1887884625,0.1738904941,0.1552429784,0.1296917189,0.0673017441,,,,,,,,,0.0608531105
102720,1.20200000,0.2377062865,0.2369722468,0.2348258429,0.2312114759,0.2260926120,0.2194210218,0.2111013446,0.2009561240,0.1886939296,0.1738076753,0.1551740332,0.1296402555,0.0672831159,,,,,,,,,0.0608362136
102780,1.20200000,0.2375697574,0.2368363877,0.2346919368,0.2310808363,0.2259665504,0.2193008414,0.2109883615,0.2008517059,0.1885995432,0.1737249824,0.1551051902,0.1295888659,0.0672645226,,,,,,,,,0.0608193559
102840,1.20200000,0.2374334517,0.2367007509,0.2345582492,0.2309504090,0.2258406925,0.2191808540,0.2108755581,0.2007474520,0.1885053030,0.1736424152,0.1550364494,0.1295375500,0.0672459639,,,,,,,,,0.0608025372
102900,1.20200000,0.2372973690,0.2365653357,0.2344247796,0.2308201937,0.2257150380,0.2190610590,0.2107629339,0.2006433618,0.1884112086,0.1735599734,0.1549678104,0.1294863077,0.0672274399,,,,,,,,,0.0607857575
102960,1.20200000,0.2371615088,0.2364301417,0.2342915276,0.2306901898,0.2255895864,0.2189414560,0.2106504885,0.2005394349,0.1883172598,0.1734776567,0.1548992730,0.1294351387,0.0672089504,,,,,,,,,0.0607690166
103020,1.20200000,0.2370258705,0.2362951684,0.2341584925,0.2305603968,0.2254643372,0.2188220445,0.2105382216,0.2004356710,0.1882234560,0.1733954649,0.1548308371,0.1293840429,0.0671904953,,,,,,,,,0.0607523143
103080,1.20200000,0.2368904535,0.2361604152,0.2340256740,0.2304308142,0.2253392898,0.2187028242,0.2104261326,0.2003320697,0.1881297971,0.1733133975,0.1547625023,0.1293330202,0.0671720746,,,,,,,,,0.0607356507
103140,1.20200000,0.2367552574,0.2360258816,0.2338930713,0.2303014414,0.2252144440,0.2185837945,0.2103142213,0.2002286306,0.1880362827,0.1732314544,0.1546942685,0.1292820704,0.0671536881,,,,,,,,,0.0607190255
103200,1.20200000,0.2366202816,0.2358915670,0.2337606841,0.2301722780,0.2250897990,0.2184649549,0.2102024870,0.2001253533,0.1879429124,0.1731496353,0.1546261354,0.1292311932,0.0671353357,,,,,,,,,0.0607024386
103260,1.20200000,0.2364855256,0.2357574710,0.2336285119,0.2300433236,0.2249653545,0.2183463052,0.2100909296,0.2000222374,0.1878496860,0.1730679399,0.1545581029,0.1291803887,0.0671170174,,,,,,,,,0.0606858900
103320,1.20200000,0.2363509888,0.2356235931,0.2334965540,0.2299145775,0.2248411101,0.2182278447,0.2099795484,0.1999192827,0.1877566031,0.1729863679,0.1544901706,0.1291296566,0.0670987331,,,,,,,,,0.0606693795
103380,1.20200000,0.2362166708,0.2354899326,0.2333648101,0.2297860393,0.2247170652,0.2181095731,0.2098683432,0.1998164886,0.1876636633,0.1729049190,0.1544223383,0.1290789967,0.0670804826,,,,,,,,,0.0606529070
103440,1.20200000,0.2360825710,0.2353564891,0.2332332795,0.2296577085,0.2245932193,0.2179914899,0.2097573134,0.1997138549,0.1875708664,0.1728235930,0.1543546059,0.1290284089,0.0670622658,,,,,,,,,0.0606364724
103500,1.20200000,0.2359486889,0.2352232621,0.2331019619,0.2295295847,0.2244695720,0.2178735947,0.2096464588,0.1996113812,0.1874782119,0.1727423895,0.1542869731,0.1289778931,0.0670440828,,,,,,,,,0.0606200755
103560,1.20200000,0.2358150241,0.2350902511,0.2329708566,0.2294016673,0.2243461228,0.2177558870,0.2095357789,0.1995090670,0.1873856997,0.1726613084,0.1542194397,0.1289274490,0.0670259333,,,,,,,,,0.0606037164
103620,1.20200000,0.2356815758,0.2349574554,0.2328399632,0.2292739558,0.2242228713,0.2176383664,0.2094252732,0.1994069121,0.1872933293,0.1725803492,0.1541520055,0.1288770766,0.0670078173,,,,,,,,,0.0605873948
103680,1.20200000,0.2355483437,0.2348248748,0.2327092812,0.2291464497,0.2240998170,0.2175210324,0.2093149414,0.1993049160,0.1872011005,0.1724995119,0.1540846703,0.1288267757,0.0669897347,,,,,,,,,0.0605711106
