xi_center,z_center_m,r_center_m,temperature_K,moisture_kg_kg
0.6746826172,0.1248046875,0.0080961914,323.14591667,0.0630298673
0.6922607422,0.1248046875,0.0083071289,323.14591667,0.0626991890
0.7093505859,0.1248046875,0.0085122070,323.14591667,0.0623605327
0.7259521484,0.1248046875,0.0087114258,323.14591667,0.0620140473
0.7420654297,0.1248046875,0.0089047852,323.14591667,0.0616598804
0.7576904297,0.1248046875,0.0090922852,323.14591667,0.0612981793
0.7728271484,0.1248046875,0.0092739258,323.14591667,0.0609290945
0.7874755859,0.1248046875,0.0094497070,323.14591667,0.0605527811
0.8016357422,0.1248046875,0.0096196289,323.14591667,0.0601694033
0.8153076172,0.1248046875,0.0097836914,323.14591667,0.0597791370
0.8284912109,0.1248046875,0.0099418945,323.14591667,0.0593821758
0.8411865234,0.1248046875,0.0100942383,323.14591667,0.0589787356
0.8533935547,0.1248046875,0.0102407227,323.14591667,0.0585690630
0.8651123047,0.1248046875,0.0103813477,323.14591667,0.0581534435
0.8763427734,0.1248046875,0.0105161133,323.14591667,0.0577322131
0.8870849609,0.1248046875,0.0106450195,323.14591667,0.0573057730
0.8973388672,0.1248046875,0.0107680664,323.14591667,0.0568746072
0.9071044922,0.1248046875,0.0108852539,323.14591667,0.0564393057
0.9163818359,0.1248046875,0.0109965820,323.14591667,0.0560005932
0.9251708984,0.1248046875,0.0111020508,323.14591667,0.0555593643
0.9334716797,0.1248046875,0.0112016602,323.14591667,0.0551167273
0.9412841797,0.1248046875,0.0112954102,323.14591667,0.0546740540
0.9486083984,0.1248046875,0.0113833008,323.14591667,0.0542330366
0.9554443359,0.1248046875,0.0114653320,323.14591667,0.0537957468
0.9617919922,0.1248046875,0.0115415039,323.14591667,0.0533646904
0.9676513672,0.1248046875,0.0116118164,323.14591667,0.0529428481
0.9730224609,0.1248046875,0.0116762695,323.14591667,0.0525336913
0.9779052734,0.1248046875,0.0117348633,323.14591667,0.0521411588
0.9822998047,0.1248046875,0.0117875977,323.14591667,0.0517695868
0.9862060547,0.1248046875,0.0118344727,323.14591667,0.0514235885
0.9896240234,0.1248046875,0.0118754883,323.14591667,0.0511078894
0.9925537109,0.1248046875,0.0119106445,323.14591667,0.0508271357
0.9949951172,0.1248046875,0.0119399414,323.14591667,0.0505856968
0.9969482422,0.1248046875,0.0119633789,323.14591667,0.0503874829
0.9984130859,0.1248046875,0.0119809570,323.14591667,0.0502357929
0.9993896484,0.1248046875,0.0119926758,323.14591667,0.0501331968
0.9998779297,0.1248046875,0.0119985352,323.14591667,0.0500814527
0.0155029297,0.1249609375,0.0001860352,323.14591667,0.0571118985
0.0462646484,0.1249609375,0.0005551758,323.14591667,0.0571028004
0.0765380859,0.1249609375,0.0009184570,323.14591667,0.0570850139
0.1063232422,0.1249609375,0.0012758789,323.14591667,0.0570589252
0.1356201172,0.1249609375,0.0016274414,323.14591667,0.0570248983
0.1644287109,0.1249609375,0.0019731445,323.14591667,0.0569832781
0.1927490234,0.1249609375,0.0023129883,323.14591667,0.0569343915
0.2205810547,0.1249609375,0.0026469727,323.14591667,0.0568785495
0.2479248047,0.1249609375,0.0029750977,323.14591667,0.0568160484
0.2747802734,0.1249609375,0.0032973633,323.14591667,0.0567471708
0.3011474609,0.1249609375,0.0036137695,323.14591667,0.0566721869
0.3270263672,0.1249609375,0.0039243164,323.14591667,0.0565913557
0.3524169922,0.1249609375,0.0042290039,323.14591667,0.0565049253
0.3773193359,0.1249609375,0.0045278320,323.14591667,0.0564131342
0.4017333984,0.1249609375,0.0048208008,323.14591667,0.0563162117
0.4256591797,0.1249609375,0.0051079102,323.14591667,0.0562143788
0.4490966797,0.1249609375,0.0053891602,323.14591667,0.0561078488
0.4720458984,0.1249609375,0.0056645508,323.14591667,0.0559968278
0.4945068359,0.1249609375,0.0059340820,323.14591667,0.0558815153
0.5164794922,0.1249609375,0.0061977539,323.14591667,0.0557621050
0.5379638672,0.1249609375,0.0064555664,323.14591667,0.0556387851
0.5589599609,0.1249609375,0.0067075195,323.14591667,0.0555117389
0.5794677734,0.1249609375,0.0069536133,323.14591667,0.0553811456
0.5994873047,0.1249609375,0.0071938477,323.14591667,0.0552471807
0.6190185547,0.1249609375,0.0074282227,323.14591667,0.0551100166
0.6380615234,0.1249609375,0.0076567383,323.14591667,0.0549698233
0.6566162109,0.1249609375,0.0078793945,323.14591667,0.0548267692
0.6746826172,0.1249609375,0.0080961914,323.14591667,0.0546810215
0.6922607422,0.1249609375,0.0083071289,323.14591667,0.0545327474
0.7093505859,0.1249609375,0.0085122070,323.14591667,0.0543821148
0.7259521484,0.1249609375,0.0087114258,323.14591667,0.0542292929
0.7420654297,0.1249609375,0.0089047852,323.14591667,0.0540744540
0.7576904297,0.1249609375,0.0090922852,323.14591667,0.0539177737
0.7728271484,0.1249609375,0.0092739258,323.14591667,0.0537594329
0.7874755859,0.1249609375,0.0094497070,323.14591667,0.0535996190
0.8016357422,0.1249609375,0.0096196289,323.14591667,0.0534385274
0.8153076172,0.1249609375,0.0097836914,323.14591667,0.0532763635
0.8284912109,0.1249609375,0.0099418945,323.14591667,0.0531133444
0.8411865234,0.1249609375,0.0100942383,323.14591667,0.0529497019
0.8533935547,0.1249609375,0.0102407227,323.14591667,0.0527856846
0.8651123047,0.1249609375,0.0103813477,323.14591667,0.0526215615
0.8763427734,0.1249609375,0.0105161133,323.14591667,0.0524576252
0.8870849609,0.1249609375,0.0106450195,323.14591667,0.0522941968
0.8973388672,0.1249609375,0.0107680664,323.14591667,0.0521316303
0.9071044922,0.1249609375,0.0108852539,323.14591667,0.0519703186
0.9163818359,0.1249609375,0.0109965820,323.14591667,0.0518106998
0.9251708984,0.1249609375,0.0111020508,323.14591667,0.0516532648
0.9334716797,0.1249609375,0.0112016602,323.14591667,0.0514985645
0.9412841797,0.1249609375,0.0112954102,323.14591667,0.0513472174
0.9486083984,0.1249609375,0.0113833008,323.14591667,0.0511999146
0.9554443359,0.1249609375,0.0114653320,323.14591667,0.0510574227
0.9617919922,0.1249609375,0.0115415039,323.14591667,0.0509205795
0.9676513672,0.1249609375,0.0116118164,323.14591667,0.0507902824
0.9730224609,0.1249609375,0.0116762695,323.14591667,0.0506674655
0.9779052734,0.1249609375,0.0117348633,323.14591667,0.0505530658
0.9822998047,0.1249609375,0.0117875977,323.14591667,0.0504479804
0.9862060547,0.1249609375,0.0118344727,323.14591667,0.0503530207
0.9896240234,0.1249609375,0.0118754883,323.14591667,0.0502688723
0.9925537109,0.1249609375,0.0119106445,323.14591667,0.0501960702
0.9949951172,0.1249609375,0.0119399414,323.14591667,0.0501349982
0.9969482422,0.1249609375,0.0119633789,323.14591667,0.0500859116
0.9984130859,0.1249609375,0.0119809570,323.14591667,0.0500489735
0.9993896484,0.1249609375,0.0119926758,323.14591667,0.0500242900
0.9998779297,0.1249609375,0.0119985352,323.14591667,0.0500119303
