scenario_id,parameter,factor,time_s,average_temperature_c,average_moisture_kg_kg,center_temperature_c,surface_temperature_c,center_moisture_kg_kg,surface_moisture_kg_kg
lambda_0.9,lambda,0.9,6540,48.05137251,1.75387219,47.60137724,48.48540614,2.254537347,1.272653038
lambda_0.9,lambda,0.9,6600,48.11948811,1.748006368,47.67984076,48.53428278,2.247160131,1.268812661
lambda_0.9,lambda,0.9,6660,48.17660863,1.742159332,47.75492247,48.55867565,2.239768445,1.26491674
lambda_0.9,lambda,0.9,6720,48.23111733,1.736331691,47.82785734,48.59859396,2.232364936,1.261016706
lambda_0.9,lambda,0.9,6780,48.28927645,1.73052276,47.89856997,48.66011699,2.224951964,1.257153705
lambda_0.9,lambda,0.9,6840,48.34322819,1.724732503,47.96649543,48.68718793,2.217531962,1.253277376
lambda_0.9,lambda,0.9,6900,48.40012425,1.718961393,48.03186299,48.76252049,2.21010735,1.249440968
lambda_0.9,lambda,0.9,6960,48.46142095,1.71320902,48.09509816,48.82316773,2.202680321,1.245650182
lambda_0.9,lambda,0.9,7020,48.51831763,1.707474759,48.15655575,48.86974476,2.195252893,1.241834061
lambda_0.9,lambda,0.9,7080,48.56891004,1.701758833,48.21718483,48.8943328,2.187826773,1.237989829
lambda_0.9,lambda,0.9,7140,48.61749393,1.696062059,48.27728797,48.93632769,2.180403361,1.23415149
lambda_0.9,lambda,0.9,7200,48.66640399,1.690383256,48.33633007,48.97562096,2.172984043,1.230309033
lambda_0.9,lambda,0.9,7260,48.71407476,1.68472213,48.39366692,49.01671665,2.165570367,1.226471808
lambda_0.9,lambda,0.9,7320,48.75332052,1.679079573,48.44923766,49.01628009,2.158163928,1.222592052
lambda_0.9,lambda,0.9,7380,48.78988854,1.673456478,48.50312999,49.04760877,2.150766237,1.218718384
lambda_0.9,lambda,0.9,7440,48.82463949,1.667852441,48.55494559,49.05633623,2.143378778,1.214837407
lambda_0.9,lambda,0.9,7500,48.86046989,1.662267345,48.6040182,49.09991975,2.136003185,1.210980765
lambda_0.9,lambda,0.9,7560,48.89832882,1.656701072,48.65029283,49.12956757,2.128641144,1.207146574
lambda_0.9,lambda,0.9,7620,48.93030025,1.651152885,48.69403978,49.14157791,2.121294249,1.203274594
lambda_0.9,lambda,0.9,7680,48.9588844,1.645623703,48.73600014,49.15520925,2.113963849,1.199403866
lambda_0.9,lambda,0.9,7740,48.99312404,1.640113626,48.7762988,49.2069184,2.106651079,1.195578326
lambda_0.9,lambda,0.9,7800,49.02591006,1.634621239,48.81463436,49.22130864,2.099357077,1.191741708
lambda_0.9,lambda,0.9,7860,49.06287188,1.629146911,48.85135468,49.28711434,2.092082947,1.187947229
lambda_0.9,lambda,0.9,7920,49.10220276,1.62369078,48.8871536,49.31898151,2.084829535,1.184181539
lambda_0.9,lambda,0.9,7980,49.13226597,1.618252722,48.92254539,49.32619778,2.077597474,1.180362031
lambda_0.9,lambda,0.9,8040,49.16225162,1.612832917,48.95827709,49.35703283,2.070387127,1.176552299
lambda_0.9,lambda,0.9,8100,49.18639424,1.607432395,48.99389421,49.34702833,2.063198763,1.172733122
lambda_0.9,lambda,0.9,8160,49.21638195,1.602050621,49.02863614,49.41006646,2.056032864,1.168947126
lambda_0.9,lambda,0.9,8220,49.24957132,1.596686286,49.06198767,49.43098797,2.048890063,1.165190148
lambda_0.9,lambda,0.9,8280,49.27954808,1.591340492,49.09396958,49.46590782,2.041771077,1.161431487
lambda_0.9,lambda,0.9,8340,49.30228978,1.586013038,49.12555863,49.44965716,2.03467638,1.157631496
lambda_0.9,lambda,0.9,8400,49.32200897,1.580704271,49.15690999,49.47001826,2.02760623,1.153827837
lambda_0.9,lambda,0.9,8460,49.34642558,1.575413959,49.18745046,49.49478175,2.02056092,1.150059445
lambda_0.9,lambda,0.9,8520,49.37603224,1.570141198,49.21629235,49.54620765,2.013540995,1.146326326
lambda_0.9,lambda,0.9,8580,49.40420137,1.564885894,49.24370174,49.56103576,2.006547067,1.142594071
lambda_0.9,lambda,0.9,8640,49.42529653,1.55964927,49.27061139,49.5659077,1.999579517,1.138841991
lambda_0.9,lambda,0.9,8700,49.4420027,1.554431162,49.29767002,49.56187357,1.992638419,1.135063794
lambda_0.9,lambda,0.9,8760,49.45712011,1.549231247,49.32431749,49.56890705,1.985723828,1.131287618
lambda_0.9,lambda,0.9,8820,49.47556463,1.544048753,49.34964491,49.59292088,1.978836033,1.127523195
lambda_0.9,lambda,0.9,8880,49.49441721,1.538884214,49.37312095,49.60738982,1.971975538,1.123789714
lambda_0.9,lambda,0.9,8940,49.50566688,1.533738311,49.39503372,49.58963011,1.965142859,1.120015177
lambda_0.9,lambda,0.9,9000,49.52479844,1.52861037,49.4159258,49.64568004,1.958338337,1.116297752
lambda_0.9,lambda,0.9,9060,49.55465896,1.523500651,49.43560947,49.69658138,1.95156223,1.112668425
lambda_0.9,lambda,0.9,9120,49.57221732,1.518409121,49.45435636,49.67488391,1.944814833,1.108972848
lambda_0.9,lambda,0.9,9180,49.58604306,1.513334802,49.47378381,49.69154912,1.938096092,1.105243916
lambda_0.9,lambda,0.9,9240,49.59844604,1.508278065,49.49394993,49.68023988,1.931405639,1.101526997
lambda_0.9,lambda,0.9,9300,49.61317854,1.503240113,49.51359759,49.71307511,1.924743355,1.097842469
lambda_0.9,lambda,0.9,9360,49.62858046,1.498219561,49.53214179,49.71408659,1.918109386,1.094157241
lambda_0.9,lambda,0.9,9420,49.64380875,1.493216318,49.54953685,49.74058396,1.911503969,1.090483205
lambda_0.9,lambda,0.9,9480,49.66383806,1.488230748,49.56628892,49.7693526,1.90492723,1.086849579
lambda_0.9,lambda,0.9,9540,49.68386117,1.483262408,49.58261273,49.7927928,1.89837919,1.083222448
lambda_0.9,lambda,0.9,9600,49.69381316,1.478312121,49.59911649,49.76376504,1.891859743,1.07955892
lambda_0.9,lambda,0.9,9660,49.70739464,1.473380008,49.61615167,49.80413296,1.885368619,1.075920412
lambda_0.9,lambda,0.9,9720,49.72049117,1.468464307,49.63298948,49.79059837,1.878905591,1.07227195
lambda_0.9,lambda,0.9,9780,49.72190018,1.463566566,49.64896335,49.76363958,1.872470694,1.068584838
lambda_0.9,lambda,0.9,9840,49.72932519,1.458687341,49.6642496,49.78882321,1.86606397,1.06493955
lambda_0.9,lambda,0.9,9900,49.74017525,1.453824655,49.67791382,49.79678215,1.859685565,1.061307787
lambda_0.9,lambda,0.9,9960,49.75460088,1.448979324,49.68973956,49.83359668,1.853335831,1.057721792
lambda_0.9,lambda,0.9,10020,49.77325408,1.444150862,49.70067728,49.86084057,1.847014965,1.054155702
lambda_0.9,lambda,0.9,10080,49.78308752,1.439339787,49.71165689,49.84295517,1.84072289,1.050569039
lambda_0.9,lambda,0.9,10140,49.79588709,1.434546586,49.72357039,49.87864535,1.83445926,1.047000922
lambda_0.9,lambda,0.9,10200,49.80629082,1.429770045,49.73606787,49.86144512,1.828223639,1.043426602
lambda_0.9,lambda,0.9,10260,49.81140324,1.425010117,49.74855023,49.86325208,1.822015784,1.039818637
lambda_0.9,lambda,0.9,10320,49.81586504,1.420267739,49.76088812,49.85201552,1.815835514,1.036237466
lambda_0.9,lambda,0.9,10380,49.82704575,1.41554239,49.77231449,49.89403178,1.809682783,1.032684754
lambda_0.9,lambda,0.9,10440,49.83460378,1.410833256,49.78250738,49.87037831,1.803557701,1.029127413
lambda_0.9,lambda,0.9,10500,49.83060726,1.406141514,49.79195663,49.84109947,1.797460361,1.025513849
lambda_0.9,lambda,0.9,10560,49.83208217,1.401467684,49.80110553,49.85585887,1.791390661,1.021955892
lambda_0.9,lambda,0.9,10620,49.84654405,1.396810799,49.80882379,49.90931361,1.785348619,1.018467657
lambda_0.9,lambda,0.9,10680,49.86474059,1.392170709,49.81487305,49.9376181,1.779334485,1.015027441
lambda_0.9,lambda,0.9,10740,49.87780747,1.38754771,49.82092919,49.94380653,1.77334829,1.011561899
lambda_0.9,lambda,0.9,10800,49.89039377,1.382940326,49.82867718,49.96089638,1.76738956,1.008086719
lambda_1.1,lambda,1.1,0,28,2.55,28,28,2.55,2.55
lambda_1.1,lambda,1.1,60,28.01110096,2.538583885,28.00000028,28.05608271,2.55,2.327336407
lambda_1.1,lambda,1.1,120,28.04542245,2.527731205,28.00013306,28.17049424,2.55,2.242204875
lambda_1.1,lambda,1.1,180,28.100253,2.517226462,28.0018736,28.30511849,2.55,2.179871239
lambda_1.1,lambda,1.1,240,28.1682119,2.506992203,28.00886403,28.43917659,2.55,2.129265853
lambda_1.1,lambda,1.1,300,28.25583766,2.4969834,28.02501156,28.62504517,2.55,2.086288713
lambda_1.1,lambda,1.1,360,28.36329858,2.487168803,28.05264929,28.81761307,2.55,2.048760167
lambda_1.1,lambda,1.1,420,28.48461672,2.477526118,28.09345738,29.01973851,2.55,2.015304571
lambda_1.1,lambda,1.1,480,28.6158184,2.468038133,28.14908624,29.21049715,2.55,1.985028189
lambda_1.1,lambda,1.1,540,28.759216,2.458691268,28.22007236,29.42865777,2.55,1.957409805
lambda_1.1,lambda,1.1,600,28.9173272,2.449473696,28.3058558,29.65723776,2.55,1.93206654
lambda_1.1,lambda,1.1,660,29.09135388,2.440375015,28.40562669,29.91495762,2.55,1.90869264
lambda_1.1,lambda,1.1,720,29.2781415,2.431386151,28.51919455,30.16592622,2.55,1.886990154
lambda_1.1,lambda,1.1,780,29.47500132,2.422500004,28.64674644,30.42832777,2.55,1.866731819
lambda_1.1,lambda,1.1,840,29.68013899,2.413710439,28.78832337,30.6821527,2.549999999,1.84774245
lambda_1.1,lambda,1.1,900,29.89050078,2.405011919,28.94330697,30.93514767,2.549999997,1.829842128
lambda_1.1,lambda,1.1,960,30.11130142,2.396398545,29.11069406,31.21254129,2.549999991,1.812995731
lambda_1.1,lambda,1.1,1020,30.33872566,2.387865419,29.28910746,31.47479582,2.549999973,1.797066546
lambda_1.1,lambda,1.1,1080,30.57693326,2.379409163,29.47769271,31.77598175,2.54999993,1.782054101
lambda_1.1,lambda,1.1,1140,30.82602804,2.371025053,29.67588996,32.0700806,2.549999833,1.767868617
lambda_1.1,lambda,1.1,1200,31.08082517,2.362709684,29.88344667,32.36770854,2.549999631,1.754395319
lambda_1.1,lambda,1.1,1260,31.33875559,2.354459687,30.10059034,32.64943697,2.549999235,1.741528624
lambda_1.1,lambda,1.1,1320,31.60457984,2.346271664,30.32690023,32.96333498,2.549998504,1.729301094
lambda_1.1,lambda,1.1,1380,31.87912767,2.338143317,30.56141276,33.2732158,2.549997223,1.717701853
lambda_1.1,lambda,1.1,1440,32.15579959,2.330071607,30.80346784,33.57373517,2.549995074,1.706573971
lambda_1.1,lambda,1.1,1500,32.4298329,2.322053971,31.05303782,33.84891552,2.549991612,1.695840137
lambda_1.1,lambda,1.1,1560,32.70558292,2.314088945,31.30943703,34.14480268,2.549986228,1.685533869
lambda_1.1,lambda,1.1,1620,32.9828756,2.306174273,31.57111184,34.42558932,2.549978118,1.675629218
lambda_1.1,lambda,1.1,1680,33.26064038,2.298308264,31.83666995,34.71545849,2.549966246,1.666089199
lambda_1.1,lambda,1.1,1740,33.54700428,2.290488967,32.1053619,35.03455664,2.549949312,1.656999928
lambda_1.1,lambda,1.1,1800,33.83973256,2.282714374,32.3766163,35.35021503,2.549925717,1.648311445
lambda_1.1,lambda,1.1,1860,34.13578048,2.274982655,32.65089872,35.66843416,2.549893539,1.639961028
lambda_1.1,lambda,1.1,1920,34.42753923,2.267292664,32.92907506,35.94828858,2.549850499,1.631849624
lambda_1.1,lambda,1.1,1980,34.7147463,2.259643588,33.21134583,36.23228381,2.549793942,1.623952113
lambda_1.1,lambda,1.1,2040,35.0040131,2.25203349,33.49672034,36.52605801,2.549720822,1.616328388
lambda_1.1,lambda,1.1,2100,35.29121456,2.244461001,33.78355656,36.80383784,2.549627695,1.608923658
lambda_1.1,lambda,1.1,2160,35.57511685,2.236925559,34.07110737,37.0791457,2.549510718,1.601717837
lambda_1.1,lambda,1.1,2220,35.86183284,2.229426404,34.35889945,37.3744664,2.549365659,1.594774072
lambda_1.1,lambda,1.1,2280,36.14796723,2.22196212,34.64629753,37.65198474,2.549187909,1.588033457
lambda_1.1,lambda,1.1,2340,36.43517512,2.214530815,34.93331958,37.9488927,2.548972502,1.581488611
lambda_1.1,lambda,1.1,2400,36.72214507,2.207131554,35.22019438,38.22742485,2.548714138,1.575139241
lambda_1.1,lambda,1.1,2460,37.0090781,2.199764237,35.5070502,38.52072196,2.54840721,1.568976588
lambda_1.1,lambda,1.1,2520,37.29578655,2.192427747,35.79402743,38.80001104,2.548045838,1.562987547
lambda_1.1,lambda,1.1,2580,37.57425213,2.185121729,36.08106205,39.05124614,2.547623903,1.55708244
lambda_1.1,lambda,1.1,2640,37.85259865,2.177845523,36.36805198,39.33201867,2.547135094,1.551331803
lambda_1.1,lambda,1.1,2700,38.13281536,2.170597555,36.65401271,39.60605397,2.546572957,1.545747214
lambda_1.1,lambda,1.1,2760,38.40470845,2.163377722,36.93836644,39.84774858,2.545930964,1.540230932
lambda_1.1,lambda,1.1,2820,38.66872618,2.156186206,37.2214107,40.08457235,2.545202545,1.534776954
lambda_1.1,lambda,1.1,2880,38.93375347,2.149021787,37.5025184,40.346039,2.544381133,1.529458852
lambda_1.1,lambda,1.1,2940,39.1931803,2.141884369,37.78050274,40.57134093,2.543460259,1.524230547
lambda_1.1,lambda,1.1,3000,39.44488827,2.134773357,38.05520095,40.79871568,2.542433606,1.519031997
lambda_1.1,lambda,1.1,3060,39.69226002,2.1276886,38.32655133,41.01785089,2.541295028,1.51392865
lambda_1.1,lambda,1.1,3120,39.94374329,2.120629448,38.59383725,41.2803569,2.540038627,1.50896375
lambda_1.1,lambda,1.1,3180,40.19751871,2.113594969,38.85678485,41.52463938,2.538658808,1.504148389
lambda_1.1,lambda,1.1,3240,40.44588636,2.106585551,39.11631845,41.75765779,2.537150278,1.499387877
lambda_1.1,lambda,1.1,3300,40.69133833,2.099600228,39.37383526,41.98894121,2.535507989,1.494699048
lambda_1.1,lambda,1.1,3360,40.92949109,2.092638465,39.62950176,42.194903,2.533727172,1.490033046
lambda_1.1,lambda,1.1,3420,41.16179343,2.08570006,39.88298056,42.40545114,2.531803422,1.485403774
lambda_1.1,lambda,1.1,3480,41.3864265,2.078784793,40.13350458,42.59009137,2.529732748,1.480790789
lambda_1.1,lambda,1.1,3540,41.6029422,2.071892829,40.38018836,42.77466277,2.527511653,1.476192251
lambda_1.1,lambda,1.1,3600,41.82263603,2.065023318,40.62222533,42.99433654,2.525137153,1.471692801
lambda_1.1,lambda,1.1,3660,42.04141803,2.058176001,40.85889132,43.19298169,2.522606824,1.467277857
lambda_1.1,lambda,1.1,3720,42.25477762,2.051351278,41.09089898,43.38808301,2.51991874,1.462892626
lambda_1.1,lambda,1.1,3780,42.46733063,2.044548811,41.31935727,43.59026816,2.517071319,1.458580386
lambda_1.1,lambda,1.1,3840,42.67582398,2.037767887,41.54448446,43.77619236,2.51406335,1.454294614
lambda_1.1,lambda,1.1,3900,42.87755729,2.031008015,41.76652113,43.95136709,2.510894032,1.450015335
lambda_1.1,lambda,1.1,3960,43.07447783,2.024269752,41.98549787,44.12471197,2.507562949,1.445766937
lambda_1.1,lambda,1.1,4020,43.26434129,2.017552646,42.20089005,44.28020459,2.504070131,1.441512679
lambda_1.1,lambda,1.1,4080,43.44451076,2.010856391,42.41218679,44.41979429,2.500416093,1.437233484
lambda_1.1,lambda,1.1,4140,43.62369043,2.004181702,42.61879276,44.58808182,2.496601828,1.433013146
lambda_1.1,lambda,1.1,4200,43.80078243,1.99752826,42.81986891,44.73938493,2.492628857,1.428831772
lambda_1.1,lambda,1.1,4260,43.97400099,1.990895433,43.01552251,44.89723115,2.488499174,1.424666859
lambda_1.1,lambda,1.1,4320,44.15096614,1.984283152,43.20649885,45.07763449,2.484215042,1.420590077
lambda_1.1,lambda,1.1,4380,44.32029857,1.977691309,43.39330424,45.20807359,2.47977895,1.416503005
lambda_1.1,lambda,1.1,4440,44.47682343,1.971119965,43.57699476,45.32555752,2.475193532,1.412356115
lambda_1.1,lambda,1.1,4500,44.63141761,1.964569229,43.75758352,45.46344858,2.470461527,1.408240454
lambda_1.1,lambda,1.1,4560,44.78526798,1.958039226,43.93360878,45.60024191,2.465586097,1.404170418
lambda_1.1,lambda,1.1,4620,44.94015268,1.951529239,44.1046131,45.75363391,2.460570867,1.400142375
lambda_1.1,lambda,1.1,4680,45.09353624,1.94503943,44.27126256,45.89113811,2.455419643,1.396159239
lambda_1.1,lambda,1.1,4740,45.24438638,1.938570041,44.43459897,46.03397887,2.450136218,1.392194495
lambda_1.1,lambda,1.1,4800,45.39205652,1.932119739,44.59539918,46.162468,2.444724306,1.388231122
lambda_1.1,lambda,1.1,4860,45.53115237,1.925688493,44.75386648,46.2694759,2.439187627,1.3842357
lambda_1.1,lambda,1.1,4920,45.66930508,1.919277049,44.90987247,46.40235499,2.433529978,1.380274617
lambda_1.1,lambda,1.1,4980,45.80005836,1.912885724,45.06260194,46.49063307,2.427755353,1.376299531
lambda_1.1,lambda,1.1,5040,45.91876866,1.906514367,45.2117447,46.57132736,2.421867991,1.372257105
lambda_1.1,lambda,1.1,5100,46.03469375,1.900162893,45.3568342,46.66517682,2.415872241,1.368226314
lambda_1.1,lambda,1.1,5160,46.15700119,1.893830996,45.49653406,46.79908014,2.409772787,1.364269247
lambda_1.1,lambda,1.1,5220,46.27924825,1.887518262,45.63066484,46.90527908,2.403574603,1.360346595
lambda_1.1,lambda,1.1,5280,46.39094903,1.881224674,45.76085897,46.98415228,2.397282496,1.356366968
lambda_1.1,lambda,1.1,5340,46.50107796,1.874950775,45.88852693,47.08750501,2.39090079,1.352413405
lambda_1.1,lambda,1.1,5400,46.60758407,1.868696153,46.01313898,47.16650679,2.384433692,1.348449388
lambda_1.1,lambda,1.1,5460,46.71440497,1.86246095,46.13430411,47.27763468,2.377885564,1.344523575
lambda_1.1,lambda,1.1,5520,46.82093846,1.85624562,46.25210085,47.36717239,2.371260752,1.340626587
lambda_1.1,lambda,1.1,5580,46.92049865,1.850048882,46.36697017,47.44597485,2.364563513,1.336684337
lambda_1.1,lambda,1.1,5640,47.0156722,1.843871217,46.47953885,47.52039039,2.357797851,1.332745001
lambda_1.1,lambda,1.1,5700,47.11176348,1.837712746,46.58939594,47.61544968,2.350967684,1.328825043
lambda_1.1,lambda,1.1,5760,47.20514763,1.83157352,46.69607322,47.68811365,2.344077027,1.324922216
lambda_1.1,lambda,1.1,5820,47.2891591,1.825453471,46.79988076,47.74058519,2.337129858,1.320959426
lambda_1.1,lambda,1.1,5880,47.36865194,1.819353102,46.90105059,47.80047315,2.33012995,1.31700192
lambda_1.1,lambda,1.1,5940,47.45778238,1.813271944,46.99872292,47.91595969,2.323081114,1.313114257
lambda_1.1,lambda,1.1,6000,47.55240747,1.807209576,47.09244742,48.01372099,2.315987336,1.30930442
lambda_1.1,lambda,1.1,6060,47.6397233,1.801166618,47.1839362,48.0828992,2.30885234,1.305459812
lambda_1.1,lambda,1.1,6120,47.7160765,1.795142145,47.27520972,48.12257703,2.301679076,1.301548422
lambda_1.1,lambda,1.1,6180,47.79500835,1.789136712,47.36594935,48.21312422,2.294470128,1.297675449
lambda_1.1,lambda,1.1,6240,47.87694142,1.783150224,47.45444224,48.28621598,2.287228363,1.293842688
lambda_1.1,lambda,1.1,6300,47.95280313,1.777182684,47.54044488,48.34629118,2.279956936,1.289987214
lambda_1.1,lambda,1.1,6360,48.02209903,1.771233338,47.62488828,48.38912321,2.27265871,1.286086209
lambda_1.1,lambda,1.1,6420,48.08423696,1.765302653,47.70752445,48.42422913,2.26533635,1.282160474
lambda_1.1,lambda,1.1,6480,48.14078821,1.759390933,47.7873852,48.45434958,2.257992644,1.278202672
lambda_1.1,lambda,1.1,6540,48.20503678,1.753498383,47.86339051,48.54131081,2.250630642,1.274323386
lambda_1.1,lambda,1.1,6600,48.2702639,1.747624606,47.93507943,48.59037612,2.243253576,1.270458635
lambda_1.1,lambda,1.1,6660,48.32445048,1.741769721,48.00388735,48.61643593,2.235864458,1.266542104
lambda_1.1,lambda,1.1,6720,48.37597955,1.735934329,48.07116104,48.65625221,2.228465649,1.262620663
lambda_1.1,lambda,1.1,6780,48.43118881,1.730117758,48.13602877,48.71580169,2.221059392,1.258732906
lambda_1.1,lambda,1.1,6840,48.48222651,1.72431998,48.19790531,48.7438519,2.213648148,1.254832774
lambda_1.1,lambda,1.1,6900,48.53622593,1.718541466,48.25751119,48.81568848,2.206234256,1.250969529
lambda_1.1,lambda,1.1,6960,48.5947585,1.712781829,48.31520103,48.87456492,2.198819756,1.247149406
lambda_1.1,lambda,1.1,7020,48.64894795,1.70704044,48.37163807,48.92038152,2.191406515,1.243305386
lambda_1.1,lambda,1.1,7080,48.69684855,1.701317516,48.42798145,48.94583156,2.183995964,1.23943529
lambda_1.1,lambda,1.1,7140,48.74273562,1.695613866,48.48402523,48.9868376,2.176589311,1.235570696
lambda_1.1,lambda,1.1,7200,48.78899548,1.689928318,48.53870424,49.0254173,2.169187928,1.231701015
lambda_1.1,lambda,1.1,7260,48.83405158,1.684260577,48.59141726,49.06553079,2.161793429,1.227836353
lambda_1.1,lambda,1.1,7320,48.87067692,1.678611532,48.64237036,49.06746514,2.154407396,1.223932297
lambda_1.1,lambda,1.1,7380,48.90456756,1.672982062,48.69165498,49.09787294,2.147031285,1.220033961
lambda_1.1,lambda,1.1,7440,48.9366558,1.667371772,48.73841773,49.1076878,2.139666595,1.216128277
lambda_1.1,lambda,1.1,7500,48.96981658,1.661780542,48.78207639,49.1490507,2.132315063,1.212245169
lambda_1.1,lambda,1.1,7560,49.005084,1.656208269,48.82282287,49.1779489,2.12497838,1.208383169
lambda_1.1,lambda,1.1,7620,49.03446934,1.650654209,48.86132459,49.19043109,2.117658067,1.204485346
lambda_1.1,lambda,1.1,7680,49.06045319,1.645119278,48.89848839,49.20407761,2.110355288,1.200589224
lambda_1.1,lambda,1.1,7740,49.09214418,1.639603579,48.93401094,49.25253067,2.103071061,1.196734845
lambda_1.1,lambda,1.1,7800,49.12247509,1.634105712,48.96750547,49.26713356,2.095806511,1.192870015
lambda_1.1,lambda,1.1,7860,49.15704086,1.628626039,48.99985829,49.32851273,2.088562641,1.189044804
lambda_1.1,lambda,1.1,7920,49.19413467,1.623164718,49.03174305,49.35941656,2.081340103,1.185247853
lambda_1.1,lambda,1.1,7980,49.22197496,1.61772161,49.06390164,49.36735092,2.074139352,1.181400985
lambda_1.1,lambda,1.1,8040,49.24975413,1.612296885,49.0969153,49.39663063,2.066960524,1.17756329
