time_s,0.0_cm,0.1_cm,0.2_cm,0.3_cm,0.4_cm,0.5_cm,0.6_cm,0.7_cm,0.8_cm,0.9_cm,1.0_cm,1.1_cm,1.2_cm,1.3_cm,1.4_cm,1.5_cm,1.6_cm,1.7_cm,1.8_cm,1.9_cm,2.0_cm
1154,30.339779,30.346231,30.365605,30.397956,30.443375,30.501989,30.573966,30.659514,30.758878,30.872347,31.000248,31.142944,31.300828,31.474314,31.663824,31.869772,32.092555,32.332547,32.590107,32.865619,33.159533
1155,30.344137,30.350594,30.369980,30.402352,30.447799,30.506451,30.578475,30.664077,30.763506,30.877049,31.005031,31.147816,31.305794,31.479377,31.668984,31.875028,32.097903,32.337985,32.595639,32.871257,33.165296
1156,30.348499,30.354959,30.374358,30.406750,30.452226,30.510916,30.582986,30.668644,30.768137,30.881753,31.009817,31.152690,31.310762,31.484442,31.674146,31.880284,32.103251,32.343424,32.601174,32.876900,33.171064
1157,30.352863,30.359327,30.378738,30.411151,30.456656,30.515383,30.587500,30.673214,30.772771,30.886460,31.014605,31.157567,31.315732,31.489508,31.679308,31.885541,32.108600,32.348865,32.606712,32.882546,33.176836
1158,30.357230,30.363698,30.383122,30.415555,30.461089,30.519854,30.592017,30.677786,30.777408,30.891170,31.019396,31.162445,31.320703,31.494575,31.684471,31.890798,32.113950,32.354308,32.612253,32.888196,33.182613
1159,30.361600,30.368072,30.387508,30.419962,30.465525,30.524327,30.596537,30.682362,30.782048,30.895883,31.024190,31.167326,31.325677,31.499643,31.689635,31.896056,32.119301,32.359752,32.617796,32.893850,33.188393
1160,30.365972,30.372449,30.391897,30.424371,30.469964,30.528804,30.601060,30.686940,30.786691,30.900598,31.028986,31.172209,31.330652,31.504713,31.694800,31.901316,32.124654,32.365199,32.623343,32.899508,33.194177
1161,30.370347,30.376828,30.396288,30.428783,30.474405,30.533283,30.605586,30.691521,30.791336,30.905316,31.033784,31.177095,31.335628,31.509784,31.699966,31.906576,32.130007,32.370647,32.628892,32.905170,33.199965
1162,30.374725,30.381210,30.400683,30.433199,30.478849,30.537765,30.610115,30.696106,30.795985,30.910037,31.038585,31.181982,31.340607,31.514856,31.705132,31.911836,32.135362,32.376098,32.634445,32.910834,33.205756
1163,30.379106,30.385595,30.405080,30.437617,30.483297,30.542250,30.614647,30.700693,30.800636,30.914761,31.043389,31.186872,31.345587,31.519930,31.710300,31.917098,32.140718,32.381550,32.640000,32.916503,33.211551
1164,30.383490,30.389983,30.409480,30.442038,30.487747,30.546739,30.619181,30.705283,30.805290,30.919487,31.048195,31.191764,31.350570,31.525005,31.715469,31.922361,32.146075,32.387005,32.645558,32.922174,33.217349
1165,30.387876,30.394373,30.413883,30.446461,30.492200,30.551229,30.623719,30.709876,30.809947,30.924216,31.053003,31.196657,31.355553,31.530081,31.720640,31.927626,32.151434,32.392461,32.651118,32.927849,33.223150
1166,30.392265,30.398767,30.418289,30.450888,30.496656,30.555723,30.628259,30.714472,30.814607,30.928948,31.057814,31.201553,31.360539,31.535159,31.725811,31.932891,32.156795,32.397920,32.656682,32.933527,33.228955
1167,30.396657,30.403163,30.422698,30.455317,30.501115,30.560220,30.632803,30.719071,30.819269,30.933682,31.062627,31.206451,31.365526,31.540239,31.730984,31.938158,32.162157,32.403381,32.662248,32.939208,33.234763
1168,30.401052,30.407562,30.427109,30.459750,30.505576,30.564720,30.637349,30.723672,30.823935,30.938419,31.067443,31.211352,31.370515,31.545319,31.736157,31.943426,32.167520,32.408844,32.667816,32.944892,33.240573
1169,30.405450,30.411963,30.431523,30.464185,30.510041,30.569222,30.641898,30.728277,30.828603,30.943159,31.072261,31.216254,31.375506,31.550402,31.741333,31.948695,32.172885,32.414309,32.673388,32.950579,33.246387
1170,30.409850,30.416368,30.435940,30.468623,30.514508,30.573728,30.646451,30.732884,30.833274,30.947901,31.077081,31.221158,31.380499,31.555485,31.746509,31.953965,32.178252,32.419776,32.678962,32.956269,33.252203
1171,30.414253,30.420775,30.440360,30.473063,30.518978,30.578236,30.651005,30.737494,30.837947,30.952646,31.081904,31.226064,31.385493,31.560570,31.751687,31.959238,32.183621,32.425245,32.684538,32.961962,33.258023
1172,30.418659,30.425185,30.444783,30.477507,30.523452,30.582747,30.655563,30.742107,30.842624,30.957393,31.086729,31.230973,31.390489,31.565657,31.756866,31.964511,32.188991,32.430717,32.690118,32.967658,33.263845
1173,30.423068,30.429598,30.449208,30.481954,30.527928,30.587261,30.660124,30.746723,30.847303,30.962143,31.091556,31.235883,31.395487,31.570745,31.762047,31.969786,32.194363,32.436190,32.695699,32.973356,33.269670
1174,30.427480,30.434014,30.453637,30.486403,30.532406,30.591778,30.664688,30.751342,30.851984,30.966895,31.096386,31.240796,31.400486,31.575835,31.767229,31.975063,32.199737,32.441666,32.701283,32.979057,33.275498
1175,30.431894,30.438433,30.458068,30.490855,30.536888,30.596298,30.669254,30.755963,30.856669,30.971650,31.101218,31.245710,31.405487,31.580926,31.772413,31.980341,32.205113,32.447144,32.706870,32.984761,33.281328
1176,30.436311,30.442854,30.462502,30.495310,30.541373,30.600821,30.673823,30.760587,30.861356,30.976407,31.106052,31.250626,31.410491,31.586019,31.777598,31.985621,32.210491,32.452624,32.712459,32.990467,33.287161
1177,30.440731,30.447279,30.466939,30.499768,30.545860,30.605346,30.678395,30.765214,30.866045,30.981167,31.110888,31.255545,31.415495,31.591113,31.782784,31.990902,32.215870,32.458106,32.718051,32.996177,33.292996
1178,30.445154,30.451706,30.471379,30.504229,30.550351,30.609875,30.682970,30.769844,30.870738,30.985929,31.115727,31.260465,31.420502,31.596209,31.787972,31.996185,32.221251,32.463591,32.723645,33.001888,33.298834
1179,30.449580,30.456136,30.475821,30.508693,30.554844,30.614406,30.687548,30.774476,30.875433,30.990694,31.120568,31.265388,31.425510,31.601307,31.793162,32.001470,32.226635,32.469077,32.729241,33.007602,33.304674
1180,30.454009,30.460569,30.480267,30.513159,30.559340,30.618940,30.692129,30.779111,30.880130,30.995461,31.125411,31.270313,31.430521,31.606407,31.798354,32.006756,32.232020,32.474566,32.734840,33.013319,33.310517
1181,30.458440,30.465004,30.484715,30.517629,30.563839,30.623477,30.696712,30.783749,30.884830,31.000231,31.130256,31.275239,31.435533,31.611508,31.803547,32.012044,32.237407,32.480057,32.740441,33.019038,33.316362
1182,30.462875,30.469443,30.489166,30.522101,30.568341,30.628017,30.701298,30.788390,30.889533,31.005003,31.135104,31.280168,31.440547,31.616610,31.808741,32.017334,32.242795,32.485550,32.746045,33.024760,33.322210
1183,30.467312,30.473884,30.493620,30.526576,30.572845,30.632560,30.705887,30.793033,30.894238,31.009777,31.139954,31.285098,31.445562,31.621715,31.813938,32.022626,32.248186,32.491045,32.751651,33.030484,33.328060
1184,30.471752,30.478328,30.498077,30.531054,30.577353,30.637105,30.710479,30.797679,30.898946,31.014554,31.144806,31.290031,31.450580,31.626821,31.819136,32.027919,32.253579,32.496542,32.757259,33.036210,33.333912
1185,30.476195,30.482776,30.502537,30.535535,30.581863,30.641653,30.715073,30.802328,30.903657,31.019334,31.149660,31.294965,31.455599,31.631929,31.824336,32.033214,32.258974,32.502042,32.762869,33.041939,33.339766
1186,30.480640,30.487225,30.506999,30.540019,30.586377,30.646204,30.719670,30.806979,30.908370,31.024115,31.154517,31.299902,31.460620,31.637038,31.829537,32.038511,32.264370,32.507543,32.768482,33.047670,33.345623
1187,30.485089,30.491678,30.511465,30.544505,30.590893,30.650758,30.724270,30.811633,30.913086,31.028899,31.159375,31.304841,31.465644,31.642150,31.834740,32.043810,32.269769,32.513047,32.774097,33.053403,33.351482
1188,30.489540,30.496134,30.515933,30.548994,30.595411,30.655315,30.728873,30.816290,30.917804,31.033686,31.164236,31.309781,31.470668,31.647263,31.839945,32.049111,32.275170,32.518553,32.779715,33.059139,33.357343
1189,30.493995,30.500592,30.520404,30.553487,30.599933,30.659875,30.733479,30.820949,30.922524,31.038475,31.169100,31.314724,31.475695,31.652378,31.845152,32.054413,32.280572,32.524061,32.785334,33.064877,33.363206
1190,30.498452,30.505054,30.524878,30.557982,30.604458,30.664437,30.738087,30.825611,30.927248,31.043266,31.173965,31.319669,31.480724,31.657495,31.850360,32.059717,32.285977,32.529571,32.790956,33.070617,33.369072
1191,30.502912,30.509518,30.529355,30.562480,30.608985,30.669002,30.742698,30.830276,30.931973,31.048059,31.178832,31.324616,31.485755,31.662613,31.855571,32.065023,32.291383,32.535083,32.796580,33.076360,33.374940
1192,30.507374,30.513985,30.533835,30.566980,30.613515,30.673570,30.747312,30.834943,30.936702,31.052855,31.183702,31.329564,31.490787,31.667733,31.860783,32.070331,32.296792,32.540597,32.802206,33.082104,33.380809
1193,30.511840,30.518455,30.538317,30.571484,30.618048,30.678140,30.751928,30.839613,30.941432,31.057654,31.188574,31.334515,31.495822,31.672856,31.865997,32.075641,32.302202,32.546114,32.807835,33.087851,33.386681
1194,30.516308,30.522927,30.542802,30.575990,30.622584,30.682714,30.756547,30.844286,30.946165,31.062454,31.193448,31.339468,31.500858,31.677980,31.871213,32.080953,32.307615,32.551632,32.813465,33.093600,33.392555
1195,30.520780,30.527403,30.547291,30.580499,30.627122,30.687290,30.761169,30.848961,30.950901,31.067257,31.198324,31.344423,31.505896,31.683106,31.876430,32.086267,32.313029,32.557153,32.819098,33.099352,33.398431
1196,30.525254,30.531881,30.551782,30.585011,30.631664,30.691869,30.765793,30.853638,30.955639,31.072062,31.203203,31.349380,31.510936,31.688233,31.881650,32.091582,32.318446,32.562676,32.824733,33.105105,33.404309
1197,30.529731,30.536362,30.556276,30.589526,30.636208,30.696451,30.770420,30.858319,30.960380,31.076870,31.208083,31.354339,31.515978,31.693363,31.886871,32.096900,32.323864,32.568201,32.830370,33.110860,33.410189
1198,30.534211,30.540847,30.560772,30.594044,30.640755,30.701035,30.775050,30.863002,30.965123,31.081680,31.212966,31.359300,31.521022,31.698494,31.892095,32.102219,32.329285,32.573727,32.836009,33.116618,33.416071
1199,30.538694,30.545333,30.565272,30.598565,30.645305,30.705622,30.779683,30.867687,30.969869,31.086492,31.217851,31.364263,31.526068,31.703628,31.897320,32.107541,32.334707,32.579256,32.841650,33.122378,33.421956
1200,30.543179,30.549823,30.569774,30.603088,30.649857,30.710212,30.784318,30.872375,30.974617,31.091307,31.222738,31.369228,31.531116,31.708763,31.902547,32.112864,32.340132,32.584787,32.847294,33.128140,33.427842
1201,30.547667,30.554316,30.574279,30.607614,30.654413,30.714805,30.788956,30.877066,30.979367,31.096124,31.227628,31.374195,31.536166,31.713900,31.907776,32.118189,32.345558,32.590321,32.852939,33.133900,33.433653
1202,30.552159,30.558811,30.578787,30.612143,30.658971,30.719400,30.793596,30.881759,30.984120,31.100943,31.232519,31.379164,31.541218,31.719039,31.913007,32.123517,32.350987,32.595856,32.858586,33.139651,33.439407
1203,30.556653,30.563309,30.583298,30.616675,30.663532,30.723998,30.798240,30.886455,30.988875,31.105765,31.237413,31.384136,31.546272,31.724180,31.918239,32.128846,32.356417,32.601393,32.864232,33.145385,33.445124
1204,30.561150,30.567811,30.587812,30.621209,30.668095,30.728599,30.802885,30.891153,30.993633,31.110588,31.242309,31.389109,31.551328,31.729323,31.923474,32.134177,32.361850,32.606931,32.869875,33.151101,33.450812
1205,30.565649,30.572314,30.592328,30.625746,30.672662,30.733203,30.807534,30.895854,30.998393,31.115415,31.247207,31.394085,31.556386,31.734468,31.928711,32.139510,32.367284,32.612470,32.875513,33.156801,33.456476
1206,30.570152,30.576821,30.596848,30.630287,30.677231,30.737809,30.812185,30.900557,31.003156,31.120243,31.252107,31.399062,31.561446,31.739615,31.933949,32.144845,32.372720,32.618009,32.881146,33.162485,33.462117
1207,30.574657,30.581331,30.601370,30.634829,30.681803,30.742418,30.816838,30.905263,31.007921,31.125074,31.257009,31.404042,31.566507,31.744764,31.939190,32.150182,32.378157,32.623547,32.886772,33.168153,33.467739
1208,30.579166,30.585843,30.605894,30.639375,30.686377,30.747029,30.821495,30.909971,31.012689,31.129907,31.261914,31.409023,31.571571,31.749915,31.944432,32.155520,32.383595,32.629084,32.892391,33.173806,33.473344
1209,30.583677,30.590358,30.610422,30.643924,30.690955,30.751644,30.826154,30.914682,31.017458,31.134742,31.266821,31.414007,31.576637,31.755067,31.949676,32.160861,32.389035,32.634619,32.898002,33.179446,33.478932
1210,30.588190,30.594876,30.614953,30.648475,30.695535,30.756261,30.830815,30.919396,31.022231,31.139580,31.271730,31.418993,31.581705,31.760222,31.954922,32.166202,32.394474,32.640152,32.903606,33.185071,33.484504
1211,30.592707,30.599397,30.619486,30.653029,30.700118,30.760880,30.835479,30.924112,31.027005,31.144420,31.276641,31.423981,31.586775,31.765379,31.960170,32.171546,32.399914,32.645681,32.909202,33.190684,33.490063
1212,30.597226,30.603921,30.624022,30.657586,30.704703,30.765503,30.840146,30.928830,31.031783,31.149262,31.281554,31.428971,31.591846,31.770537,31.965420,32.176890,32.405354,32.651207,32.914790,33.196285,33.495607
1213,30.601749,30.608447,30.628561,30.662145,30.709292,30.770127,30.844815,30.933551,31.036562,31.154107,31.286470,31.433963,31.596920,31.775698,31.970672,32.182236,32.410793,32.656730,32.920370,33.201874,33.501139
1214,30.606274,30.612976,30.633103,30.666707,30.713883,30.774755,30.849487,30.938274,31.041344,31.158953,31.291388,31.438957,31.601996,31.780860,31.975925,32.187582,32.416231,32.662249,32.925942,33.207452,33.506659
1215,30.610802,30.617508,30.637647,30.671273,30.718476,30.779385,30.854162,30.943000,31.046128,31.163802,31.296308,31.443953,31.607074,31.786024,31.981179,32.192930,32.421668,32.667764,32.931506,33.213019,33.512167
1216,30.615332,30.622043,30.642194,30.675840,30.723073,30.784018,30.858839,30.947729,31.050915,31.168654,31.301230,31.448952,31.612154,31.791190,31.986436,32.198277,32.427104,32.673275,32.937063,33.218575,33.517664
1217,30.619866,30.626581,30.646744,30.680411,30.727672,30.788654,30.863518,30.952460,31.055704,31.173508,31.306154,31.453952,31.617236,31.796358,31.991693,32.203626,32.432539,32.678782,32.942612,33.224122,33.523151
1218,30.624402,30.631121,30.651297,30.684984,30.732274,30.793292,30.868200,30.957193,31.060495,31.178363,31.311080,31.458955,31.622319,31.801528,31.996952,32.208974,32.437972,32.684284,32.948154,33.229658,33.528627
1219,30.628941,30.635664,30.655853,30.689560,30.736878,30.797933,30.872885,30.961929,31.065289,31.183222,31.316009,31.463959,31.627405,31.806699,32.002212,32.214323,32.443403,32.689782,32.953688,33.235185,33.534093
1220,30.633483,30.640210,30.660411,30.694139,30.741485,30.802576,30.877573,30.966667,31.070085,31.188082,31.320940,31.468966,31.632493,31.811872,32.007473,32.219671,32.448832,32.695275,32.959215,33.240702,33.539549
1221,30.638028,30.644759,30.664972,30.698720,30.746095,30.807223,30.882262,30.971408,31.074884,31.192945,31.325873,31.473975,31.637582,31.817046,32.012734,32.225019,32.454260,32.700763,32.964735,33.246211,33.544997
1222,30.642575,30.649311,30.669536,30.703305,30.750708,30.811871,30.886955,30.976151,31.079685,31.197810,31.330808,31.478986,31.642674,31.822222,32.017997,32.230367,32.459684,32.706247,32.970248,33.251711,33.550435
1223,30.647125,30.653865,30.674102,30.707892,30.755323,30.816523,30.891650,30.980897,31.084488,31.202677,31.335745,31.483998,31.647767,31.827400,32.023261,32.235715,32.465107,32.711726,32.975754,33.257202,33.555865
1224,30.651678,30.658422,30.678672,30.712481,30.759941,30.821177,30.896347,30.985645,31.089294,31.207547,31.340685,31.489013,31.652862,31.832579,32.028525,32.241061,32.470527,32.717201,32.981253,33.262685,33.561287
1225,30.656234,30.662982,30.683244,30.717073,30.764562,30.825833,30.901047,30.990396,31.094102,31.212419,31.345626,31.494030,31.657959,31.837759,32.033790,32.246408,32.475945,32.722671,32.986745,33.268161,33.566700
1226,30.660792,30.667544,30.687818,30.721669,30.769185,30.830492,30.905750,30.995149,31.098912,31.217293,31.350570,31.499049,31.663057,31.842940,32.039055,32.251753,32.481360,32.728136,32.992231,33.273628,33.572105
1227,30.665354,30.672110,30.692396,30.726266,30.773811,30.835154,30.910455,30.999904,31.103725,31.222169,31.355516,31.504070,31.668157,31.848123,32.044320,32.257097,32.486772,32.733597,32.997710,33.279087,33.577503
1228,30.669918,30.676678,30.696976,30.730867,30.778439,30.839818,30.915162,31.004662,31.108540,31.227048,31.360464,31.509092,31.673259,31.853307,32.049586,32.262441,32.492182,32.739053,33.003182,33.284539,33.582893
1229,30.674484,30.681248,30.701559,30.735470,30.783071,30.844485,30.919873,31.009423,31.113358,31.231929,31.365414,31.514117,31.678363,31.858492,32.054852,32.267783,32.497589,32.744504,33.008649,33.289984,33.588275
1230,30.679054,30.685822,30.706145,30.740076,30.787704,30.849155,30.924585,31.014186,31.118178,31.236812,31.370366,31.519144,31.683468,31.863677,32.060118,32.273124,32.502993,32.749950,33.014109,33.295422,33.593651
1231,30.683626,30.690398,30.710733,30.744684,30.792341,30.853827,30.929300,31.018951,31.123000,31.241697,31.375321,31.524172,31.688574,31.868864,32.065384,32.278464,32.508394,32.755392,33.019563,33.300852,33.599019
1232,30.688201,30.694977,30.715324,30.749295,30.796980,30.858502,30.934018,31.023719,31.127824,31.246585,31.380277,31.529202,31.693682,31.874052,32.070650,32.283802,32.513792,32.760830,33.025011,33.306276,33.604381
1233,30.692779,30.699559,30.719918,30.753909,30.801622,30.863179,30.938738,31.028489,31.132651,31.251474,31.385235,31.534234,31.698792,31.879240,32.075916,32.289139,32.519187,32.766263,33.030453,33.311693,33.609736
1234,30.697359,30.704143,30.724514,30.758526,30.806266,30.867859,30.943461,31.033261,31.137480,31.256366,31.390196,31.539268,31.703902,31.884430,32.081182,32.294475,32.524579,32.771691,33.035889,33.317103,33.615084
1235,30.701942,30.708731,30.729114,30.763145,30.810913,30.872541,30.948186,31.038036,31.142312,31.261261,31.395158,31.544304,31.709015,31.889620,32.086448,32.299809,32.529969,32.777115,33.041319,33.322507,33.620426
