time_s,radius_cm,oven_temperature_C,oven_temperature_K,oven_moisture_kg_kg,surface_temperature_C,surface_temperature_K,surface_moisture_kg_kg,surface_dry_bulk_density_kg_m3,water_mass_flux_kg_m2_s,latent_heat_J_kg,latent_heat_flux_W_m2,convective_heat_flux_W_m2,conductive_heat_flux_W_m2,surface_energy_residual_W_m2
104340,1.202,49.99591667,323.1459167,0.04999041667,49.06685749,322.2168575,0.06672986021,718.0877896,9.616312011e-06,2385002.216,22.93492546,23.22647953,0.2915540426,2.477091954e-08
104400,1.202,49.99591667,323.1459167,0.04999041667,49.06852799,322.218528,0.06669954706,718.1056384,9.599136596e-06,2384998.274,22.89392421,23.18471689,0.2907926999,-2.29101218e-08
104460,1.201966667,49.99591667,323.1459167,0.04999041667,49.07019047,322.2201905,0.06666956559,718.1232929,9.582148276e-06,2384994.35,22.8533695,23.14315487,0.2897853528,1.293720686e-08
104520,1.201933333,49.99591667,323.1459167,0.04999041667,49.07184574,322.2218457,0.06663973494,718.1408596,9.565244589e-06,2384990.444,22.81301694,23.10177315,0.2887562699,-6.398559904e-08
104580,1.2019,49.99591667,323.1459167,0.04999041667,49.07349484,322.2234948,0.06661000884,718.1583657,9.548399325e-06,2384986.552,22.77280399,23.06054565,0.2877416236,4.115864272e-08
104640,1.201866667,49.99591667,323.1459167,0.04999041667,49.0751383,322.2251383,0.06658037335,718.1758194,9.531604588e-06,2384982.674,22.73271179,23.01945909,0.2867473111,-1.131248339e-08
104700,1.201833333,49.99591667,323.1459167,0.04999041667,49.07677645,322.2267765,0.06655082201,718.1932245,9.514856728e-06,2384978.808,22.69273165,22.97850535,0.2857737138,-1.50751589e-08
104760,1.2018,49.99591667,323.1459167,0.04999041667,49.07840951,322.2284095,0.06652135127,718.2105831,9.498153745e-06,2384974.954,22.65285879,22.93767885,0.2848201878,-1.267275529e-07
104820,1.201766667,49.99591667,323.1459167,0.04999041667,49.08003765,322.2300376,0.06649195882,718.2278966,9.481494331e-06,2384971.111,22.61309007,22.89697551,0.2838855762,-1.405044756e-07
104880,1.201733333,49.99591667,323.1459167,0.04999041667,49.08166098,322.231661,0.06646264315,718.2451657,9.464877635e-06,2384967.28,22.57342347,22.85639219,0.2829685944,1.27824741e-07
104940,1.2017,49.99591667,323.1459167,0.04999041667,49.08327961,322.2332796,0.0664334031,718.2623913,9.448303005e-06,2384963.46,22.53385743,22.8159263,0.282068856,1.95908143e-08
105000,1.201666667,49.99591667,323.1459167,0.04999041667,49.08489364,322.2348936,0.06640423778,718.2795738,9.431769946e-06,2384959.651,22.49439076,22.77557569,0.2811849483,-1.698539265e-08
105060,1.201633333,49.99591667,323.1459167,0.04999041667,49.08650313,322.2365031,0.06637514649,718.2967136,9.415278067e-06,2384955.853,22.45502253,22.73533843,0.2803158438,5.99322405e-08
105120,1.2016,49.99591667,323.1459167,0.04999041667,49.08810815,322.2381082,0.0663461286,718.3138111,9.398827019e-06,2384952.065,22.41575191,22.69521284,0.2794608998,3.149945726e-08
105180,1.201566667,49.99591667,323.1459167,0.04999041667,49.08970877,322.2397088,0.06631718365,718.3308665,9.382416539e-06,2384948.287,22.37657826,22.65519741,0.2786192173,-6.410843056e-08
105240,1.201533333,49.99591667,323.1459167,0.04999041667,49.09130504,322.241305,0.06628831116,718.3478802,9.366046368e-06,2384944.52,22.33750096,22.61529071,0.277789769,-2.485123574e-08
105300,1.2015,49.99591667,323.1459167,0.04999041667,49.09289701,322.242897,0.06625951074,718.3648523,9.34971629e-06,2384940.763,22.2985195,22.57549143,0.2769719123,1.540744066e-08
105360,1.201466667,49.99591667,323.1459167,0.04999041667,49.09448473,322.2444847,0.06623078204,718.3817831,9.333426107e-06,2384937.016,22.25963341,22.53579844,0.2761650052,2.373316832e-08
105420,1.201433333,49.99591667,323.1459167,0.04999041667,49.09606824,322.2460682,0.06620212468,718.3986727,9.317175614e-06,2384933.279,22.22084219,22.49621059,0.2753684053,-2.182478198e-09
105480,1.2014,49.99591667,323.1459167,0.04999041667,49.09764759,322.2476476,0.06617353838,718.4155214,9.300964656e-06,2384929.552,22.18214547,22.45672684,0.274581342,3.341570221e-08
105540,1.201366667,49.99591667,323.1459167,0.04999041667,49.09922282,322.2492228,0.06614502283,718.4323292,9.284793069e-06,2384925.834,22.14354286,22.41734623,0.2738033017,6.929492713e-08
105600,1.201333333,49.99591667,323.1459167,0.04999041667,49.10079395,322.250794,0.06611657774,718.4490965,9.268660679e-06,2384922.126,22.10503393,22.37806784,0.2730337703,1.349533534e-07
105660,1.2013,49.99591667,323.1459167,0.04999041667,49.10236104,322.252361,0.06608820285,718.4658232,9.252567361e-06,2384918.428,22.0666184,22.33889079,0.2722723625,2.131491073e-08
105720,1.201266667,49.99591667,323.1459167,0.04999041667,49.10392409,322.2539241,0.06605989787,718.4825096,9.236512946e-06,2384914.739,22.02829586,22.2998143,0.2715184361,2.179305625e-09
105780,1.201233333,49.99591667,323.1459167,0.04999041667,49.10548316,322.2554832,0.06603166258,718.4991558,9.220497316e-06,2384911.06,21.99006602,22.26083759,0.2707714774,8.334232504e-08
105840,1.2012,49.99591667,323.1459167,0.04999041667,49.10703827,322.2570383,0.06600349671,718.515762,9.204520325e-06,2384907.39,21.95192854,22.22195994,0.270031486,-8.163505782e-08
105900,1.201166667,49.99591667,323.1459167,0.04999041667,49.10858944,322.2585894,0.06597540001,718.5323282,9.188581841e-06,2384903.729,21.9138831,22.18318065,0.2692975633,-4.728708092e-09
105960,1.201133333,49.99591667,323.1459167,0.04999041667,49.1101367,322.2601367,0.06594737227,718.5488547,9.172681738e-06,2384900.077,21.87592939,22.1444991,0.2685697087,5.172619666e-09
106020,1.2011,49.99591667,323.1459167,0.04999041667,49.11168008,322.2616801,0.06591941324,718.5653415,9.156819889e-06,2384896.435,21.83806711,22.10591463,0.2678475369,-1.737883792e-08
106080,1.201066667,49.99591667,323.1459167,0.04999041667,49.1132196,322.2632196,0.06589152269,718.5817888,9.140996167e-06,2384892.802,21.80029596,22.06742667,0.2671306627,4.432438416e-08
106140,1.201033333,49.99591667,323.1459167,0.04999041667,49.11475528,322.2647553,0.06586370041,718.5981967,9.125210457e-06,2384889.178,21.76261566,22.02903464,0.2664189573,2.207047345e-08
106200,1.201,49.99591667,323.1459167,0.04999041667,49.11628715,322.2662871,0.06583594615,718.6145653,9.109462626e-06,2384885.562,21.7250259,21.99073803,0.2657120353,9.979225979e-08
106260,1.201,49.99591667,323.1459167,0.04999041667,49.11781892,322.2678189,0.06580801463,718.6310394,9.093613491e-06,2384881.947,21.68719465,21.95244363,0.2652489058,7.872280605e-08
106320,1.201,49.99591667,323.1459167,0.04999041667,49.11934984,322.2693498,0.06578008056,718.6475158,9.077762187e-06,2384878.334,21.64935836,21.9141707,0.2648123642,-3.377194702e-08
106380,1.201,49.99591667,323.1459167,0.04999041667,49.12087892,322.2708789,0.06575218754,718.6639688,9.061933452e-06,2384874.726,21.61157606,21.87594362,0.264367658,-9.733811268e-08
106440,1.201,49.99591667,323.1459167,0.04999041667,49.12240569,322.2724057,0.06572434831,718.680391,9.046134519e-06,2384871.123,21.57386499,21.83777435,0.2639094049,-4.384907726e-08
106500,1.201,49.99591667,323.1459167,0.04999041667,49.12392987,322.2739299,0.06569656845,718.696779,9.030368559e-06,2384867.526,21.53623272,21.79967,0.2634373518,-6.795121266e-08
106560,1.201,49.99591667,323.1459167,0.04999041667,49.12545126,322.2754513,0.06566885083,718.7131312,9.01463721e-06,2384863.935,21.49868317,21.76163511,0.2629518859,5.333184561e-08
106620,1.201,49.99591667,323.1459167,0.04999041667,49.12696975,322.2769698,0.0656411972,718.7294464,8.998941461e-06,2384860.351,21.46121869,21.72367285,0.2624541634,-9.174772941e-09
106680,1.201,49.99591667,323.1459167,0.04999041667,49.12848524,322.2784852,0.06561360852,718.7457242,8.983281873e-06,2384856.775,21.42384063,21.68578554,0.2619449557,-4.724949321e-08
106740,1.201,49.99591667,323.1459167,0.04999041667,49.12999767,322.2799977,0.06558608547,718.7619641,8.967658832e-06,2384853.206,21.38654991,21.64797495,0.2614250335,2.368349072e-09
106800,1.201,49.99591667,323.1459167,0.04999041667,49.13150697,322.281507,0.06555862845,718.7781658,8.952072571e-06,2384849.644,21.34934708,21.61024251,0.2608954242,3.52799745e-09
106860,1.201,49.99591667,323.1459167,0.04999041667,49.13301309,322.2830131,0.06553123768,718.7943294,8.936523215e-06,2384846.089,21.31223244,21.57258935,0.2603568981,1.38938816e-08
106920,1.201,49.99591667,323.1459167,0.04999041667,49.13451601,322.284516,0.06550391333,718.8104545,8.92101087e-06,2384842.542,21.27520624,21.53501643,0.2598102256,-3.979708652e-08
106980,1.201,49.99591667,323.1459167,0.04999041667,49.13601568,322.2860157,0.06547665542,718.8265412,8.905535552e-06,2384839.003,21.23826853,21.49752456,0.2592560488,-1.7407352e-08
107040,1.201,49.99591667,323.1459167,0.04999041667,49.13751209,322.2875121,0.06544946399,718.8425896,8.890097286e-06,2384835.471,21.20141935,21.46011445,0.2586951376,-3.493915557e-08
107100,1.201,49.99591667,323.1459167,0.04999041667,49.1390052,322.2890052,0.06542233898,718.8585995,8.874696051e-06,2384831.948,21.16465867,21.42278675,0.2581281337,-5.006218728e-08
107160,1.201,49.99591667,323.1459167,0.04999041667,49.14049499,322.290495,0.06539528034,718.8745711,8.859331811e-06,2384828.432,21.12798639,21.38554192,0.2575554225,1.093384334e-07
107220,1.201,49.99591667,323.1459167,0.04999041667,49.14198145,322.2919814,0.06536828796,718.8905044,8.844004519e-06,2384824.924,21.0914024,21.34838046,0.25697803,2.895232498e-08
107280,1.201,49.99591667,323.1459167,0.04999041667,49.14346456,322.2934646,0.06534136174,718.9063995,8.828714123e-06,2384821.424,21.05490658,21.31130274,0.2563960847,6.793343132e-08
107340,1.201,49.99591667,323.1459167,0.04999041667,49.1449443,322.2949443,0.06531450156,718.9222563,8.813460551e-06,2384817.931,21.01849876,21.27430909,0.2558103563,-2.165803537e-08
107400,1.201,49.99591667,323.1459167,0.04999041667,49.14642067,322.2964207,0.06528770729,718.9380751,8.798243738e-06,2384814.447,20.98217878,21.23739981,0.2552209732,5.571236983e-08
107460,1.201,49.99591667,323.1459167,0.04999041667,49.14789366,322.2978937,0.06526097875,718.9538558,8.783063592e-06,2384810.971,20.94594641,21.20057512,0.2546285766,1.270238421e-07
107520,1.201,49.99591667,323.1459167,0.04999041667,49.14936326,322.2993633,0.06523431583,718.9695986,8.767920047e-06,2384807.503,20.90980151,21.16383523,0.2540336794,4.048426305e-08
107580,1.201,49.99591667,323.1459167,0.04999041667,49.15082946,322.3008295,0.06520771835,718.9853035,8.752813012e-06,2384804.042,20.87374386,21.12718029,0.2534364098,2.268997434e-08
107640,1.201,49.99591667,323.1459167,0.04999041667,49.15229225,322.3022922,0.06518118615,719.0009706,8.737742401e-06,2384800.59,20.83777324,21.09061042,0.2528371525,3.483894062e-08
107700,1.201,49.99591667,323.1459167,0.04999041667,49.15375164,322.3037516,0.06515471906,719.0166001,8.722708119e-06,2384797.146,20.80188943,21.05412574,0.252236292,1.851554998e-08
107760,1.201,49.99591667,323.1459167,0.04999041667,49.15520762,322.3052076,0.06512831691,719.032192,8.707710078e-06,2384793.71,20.76609222,21.01772629,0.2516342128,-1.437965196e-07
107820,1.201,49.99591667,323.1459167,0.04999041667,49.15666018,322.3066602,0.06510197954,719.0477465,8.692748185e-06,2384790.282,20.73038139,20.98141213,0.2510306585,7.395425428e-08
107880,1.201,49.99591667,323.1459167,0.04999041667,49.15810934,322.3081093,0.06507570676,719.0632635,8.677822341e-06,2384786.862,20.69475671,20.94518324,0.2504265263,7.354763909e-09
107940,1.201,49.99591667,323.1459167,0.04999041667,49.15955508,322.3095551,0.0650494984,719.0787433,8.662932456e-06,2384783.45,20.65921795,20.90903966,0.2498216878,2.36255211e-08
108000,1.201,49.99591667,323.1459167,0.04999041667,49.16099741,322.3109974,0.06502335429,719.0941859,8.648078433e-06,2384780.046,20.62376488,20.87298131,0.2492163993,2.59493973e-08
108060,1.201,49.99591667,323.1459167,0.04999041667,49.16243634,322.3124363,0.06499727422,719.1095914,8.633260164e-06,2384776.65,20.58839726,20.83700817,0.2486109168,8.132161611e-11
108120,1.201,49.99591667,323.1459167,0.04999041667,49.16387186,322.3138719,0.06497125804,719.1249599,8.618477564e-06,2384773.262,20.55311486,20.80112018,0.2480052403,8.575455013e-08
108180,1.201,49.99591667,323.1459167,0.04999041667,49.16530398,322.315304,0.06494530557,719.1402915,8.603730531e-06,2384769.883,20.51791745,20.76531725,0.247399882,-7.804904101e-08
108240,1.201,49.99591667,323.1459167,0.04999041667,49.16673269,322.3167327,0.06491941662,719.1555864,8.589018972e-06,2384766.511,20.4828048,20.72959931,0.2467945856,-8.015738473e-08
108300,1.201,49.99591667,323.1459167,0.04999041667,49.16815802,322.318158,0.06489359099,719.1708446,8.574342769e-06,2384763.147,20.44777665,20.69396624,0.2461894788,1.121617075e-07
108360,1.201,49.99591667,323.1459167,0.04999041667,49.16957995,322.3195799,0.06486782853,719.1860661,8.55970185e-06,2384759.791,20.4128328,20.65841795,0.2455850741,7.508296562e-08
108420,1.201,49.99591667,323.1459167,0.04999041667,49.1709985,322.3209985,0.06484212904,719.2012513,8.545096098e-06,2384756.444,20.37797298,20.62295426,0.2449812431,3.283000538e-08
108480,1.201,49.99591667,323.1459167,0.04999041667,49.17241366,322.3224137,0.06481649234,719.2164,8.530525418e-06,2384753.104,20.34319697,20.58757508,0.2443781136,6.089706517e-11
108540,1.201,49.99591667,323.1459167,0.04999041667,49.17382546,322.3238255,0.06479091825,719.2315125,8.515989712e-06,2384749.772,20.30850452,20.55228024,0.2437756853,2.88040809e-08
108600,1.201,49.99591667,323.1459167,0.04999041667,49.17523388,322.3252339,0.06476540658,719.2465888,8.501488875e-06,2384746.448,20.2738954,20.51706963,0.2431743423,-1.130930301e-07
108660,1.201,49.99591667,323.1459167,0.04999041667,49.17663895,322.3266389,0.06473995717,719.2616291,8.487022825e-06,2384743.132,20.23936939,20.48194302,0.2425735719,5.503274991e-08
108720,1.201,49.99591667,323.1459167,0.04999041667,49.17804065,322.3280407,0.06471456981,719.2766334,8.472591442e-06,2384739.824,20.20492622,20.4469003,0.2419740143,6.11110913e-08
108780,1.201,49.99591667,323.1459167,0.04999041667,49.17943902,322.329439,0.06468924434,719.2916018,8.458194642e-06,2384736.524,20.17056569,20.41194128,0.2413755411,5.018076266e-08
108840,1.201,49.99591667,323.1459167,0.04999041667,49.18083404,322.330834,0.06466398058,719.3065345,8.443832328e-06,2384733.232,20.13628755,20.37706577,0.2407782802,-6.618887127e-08
108900,1.201,49.99591667,323.1459167,0.04999041667,49.18222572,322.3322257,0.06463877833,719.3214315,8.429504383e-06,2384729.947,20.10209154,20.34227361,0.240181975,9.457022543e-08
108960,1.201,49.99591667,323.1459167,0.04999041667,49.18361408,322.3336141,0.06461363742,719.336293,8.415210727e-06,2384726.671,20.06797746,20.3075646,0.2395872657,-1.294299103e-07
109020,1.201,49.99591667,323.1459167,0.04999041667,49.18499912,322.3349991,0.06458855768,719.351119,8.400951256e-06,2384723.402,20.03394506,20.27293855,0.2389935115,-2.443931635e-08
109080,1.201,49.99591667,323.1459167,0.04999041667,49.18638086,322.3363809,0.06456353891,719.3659096,8.386725872e-06,2384720.141,19.99999411,20.23839527,0.2384010963,6.849358059e-08
109140,1.201,49.99591667,323.1459167,0.04999041667,49.18775929,322.3377593,0.06453858095,719.380665,8.372534477e-06,2384716.888,19.96612436,20.20393454,0.237810148,2.692912915e-08
109200,1.201,49.99591667,323.1459167,0.04999041667,49.18913442,322.3391344,0.06451368361,719.3953853,8.358376973e-06,2384713.643,19.9323356,20.16955619,0.2372205381,4.955014532e-08
109260,1.201,49.99591667,323.1459167,0.04999041667,49.19050627,322.3405063,0.06448884671,719.4100704,8.344253264e-06,2384710.405,19.89862758,20.13526002,0.2366323943,3.824912298e-08
109320,1.201,49.99591667,323.1459167,0.04999041667,49.19187484,322.3418748,0.06446407008,719.4247207,8.33016325e-06,2384707.175,19.86500007,20.10104576,0.2360455883,1.012742423e-07
109380,1.201,49.99591667,323.1459167,0.04999041667,49.19324013,322.3432401,0.06443935353,719.4393361,8.316106838e-06,2384703.953,19.83145285,20.06691329,0.2354605039,-6.34331343e-08
109440,1.201,49.99591667,323.1459167,0.04999041667,49.19460217,322.3446022,0.0644146969,719.4539167,8.302083929e-06,2384700.739,19.79798568,20.03286235,0.2348766286,4.344057913e-08
109500,1.201,49.99591667,323.1459167,0.04999041667,49.19596096,322.345961,0.0643901,719.4684627,8.288094427e-06,2384697.532,19.76459833,19.99889273,0.2342943461,5.222815602e-08
109560,1.201,49.99591667,323.1459167,0.04999041667,49.1973165,322.3473165,0.06436556266,719.4829742,8.274138236e-06,2384694.333,19.73129056,19.96500421,0.2337135282,1.205472735e-07
109620,1.201,49.99591667,323.1459167,0.04999041667,49.1986688,322.3486688,0.0643410847,719.4974512,8.260215261e-06,2384691.142,19.69806216,19.93119661,0.2331344305,2.041763736e-08
109680,1.201,49.99591667,323.1459167,0.04999041667,49.20001788,322.3500179,0.06431666596,719.5118938,8.246325409e-06,2384687.958,19.6649129,19.8974697,0.2325567967,8.377956107e-09
109740,1.201,49.99591667,323.1459167,0.04999041667,49.20136374,322.3513637,0.06429230624,719.5263022,8.232468576e-06,2384684.782,19.63184253,19.86382325,0.2319807544,-3.305283514e-08
109800,1.201,49.99591667,323.1459167,0.04999041667,49.20270639,322.3527064,0.06426800537,719.5406764,8.218644667e-06,2384681.613,19.59885082,19.83025703,0.2314061754,3.375388857e-08
109860,1.201,49.99591667,323.1459167,0.04999041667,49.20404583,322.3540458,0.06424376319,719.5550166,8.204853597e-06,2384678.452,19.56593757,19.79677083,0.2308333152,-5.963971006e-08
109920,1.201,49.99591667,323.1459167,0.04999041667,49.20538209,322.3553821,0.06421957953,719.5693228,8.191095266e-06,2384675.298,19.53310255,19.76336447,0.2302620457,-1.204610633e-07
109980,1.201,49.99591667,323.1459167,0.04999041667,49.20671516,322.3567152,0.0641954542,719.5835952,8.177369581e-06,2384672.152,19.50034552,19.73003771,0.2296922383,-5.033720285e-08
110040,1.201,49.99591667,323.1459167,0.04999041667,49.20804505,322.3580451,0.06417138703,719.5978337,8.163676446e-06,2384669.014,19.46766626,19.69679033,0.2291241489,-8.01110609e-08
110100,1.201,49.99591667,323.1459167,0.04999041667,49.20937178,322.3593718,0.06414737787,719.6120386,8.150015768e-06,2384665.883,19.43506454,19.66362207,0.228557521,7.017231241e-09
110160,1.201,49.99591667,323.1459167,0.04999041667,49.21069536,322.3606954,0.06412342652,719.62621,8.136387453e-06,2384662.759,19.40254015,19.63053277,0.2279926104,1.169645714e-08
110220,1.201,49.99591667,323.1459167,0.04999041667,49.21201578,322.3620158,0.06409953283,719.6403479,8.122791409e-06,2384659.643,19.37009286,19.59752217,0.2274292887,2.295801949e-08
110280,1.201,49.99591667,323.1459167,0.04999041667,49.21333306,322.3633331,0.06407569661,719.6544523,8.109227542e-06,2384656.534,19.33772244,19.56459009,0.2268676837,-3.90082846e-08
110340,1.201,49.99591667,323.1459167,0.04999041667,49.21464722,322.3646472,0.06405191772,719.6685235,8.095695764e-06,2384653.433,19.30542869,19.53173626,0.2263075389,3.054484665e-08
110400,1.201,49.99591667,323.1459167,0.04999041667,49.21595825,322.3659582,0.06402819597,719.6825616,8.082195973e-06,2384650.339,19.27321136,19.49896049,0.2257491101,2.040421521e-08
