time_s,oven_temperature_C,oven_temperature_K,oven_moisture_kg_kg
5932,49.690467,322.840467,0.04799267
5933,49.697783,322.847783,0.04798733
5934,49.705100,322.855100,0.04798200
5935,49.712417,322.862417,0.04797667
5936,49.719733,322.869733,0.04797133
5937,49.727050,322.877050,0.04796600
5938,49.734367,322.884367,0.04796067
5939,49.741683,322.891683,0.04795533
5940,49.749000,322.899000,0.04795000
5941,49.748900,322.898900,0.04795767
5942,49.748800,322.898800,0.04796533
5943,49.748700,322.898700,0.04797300
5944,49.748600,322.898600,0.04798067
5945,49.748500,322.898500,0.04798833
5946,49.748400,322.898400,0.04799600
5947,49.748300,322.898300,0.04800367
5948,49.748200,322.898200,0.04801133
5949,49.748100,322.898100,0.04801900
5950,49.748000,322.898000,0.04802667
5951,49.747900,322.897900,0.04803433
5952,49.747800,322.897800,0.04804200
5953,49.747700,322.897700,0.04804967
5954,49.747600,322.897600,0.04805733
5955,49.747500,322.897500,0.04806500
5956,49.747400,322.897400,0.04807267
5957,49.747300,322.897300,0.04808033
5958,49.747200,322.897200,0.04808800
5959,49.747100,322.897100,0.04809567
5960,49.747000,322.897000,0.04810333
5961,49.746900,322.896900,0.04811100
5962,49.746800,322.896800,0.04811867
5963,49.746700,322.896700,0.04812633
5964,49.746600,322.896600,0.04813400
5965,49.746500,322.896500,0.04814167
5966,49.746400,322.896400,0.04814933
5967,49.746300,322.896300,0.04815700
5968,49.746200,322.896200,0.04816467
5969,49.746100,322.896100,0.04817233
5970,49.746000,322.896000,0.04818000
5971,49.745900,322.895900,0.04818767
5972,49.745800,322.895800,0.04819533
5973,49.745700,322.895700,0.04820300
5974,49.745600,322.895600,0.04821067
5975,49.745500,322.895500,0.04821833
5976,49.745400,322.895400,0.04822600
5977,49.745300,322.895300,0.04823367
5978,49.745200,322.895200,0.04824133
5979,49.745100,322.895100,0.04824900
5980,49.745000,322.895000,0.04825667
5981,49.744900,322.894900,0.04826433
5982,49.744800,322.894800,0.04827200
5983,49.744700,322.894700,0.04827967
5984,49.744600,322.894600,0.04828733
5985,49.744500,322.894500,0.04829500
5986,49.744400,322.894400,0.04830267
5987,49.744300,322.894300,0.04831033
5988,49.744200,322.894200,0.04831800
5989,49.744100,322.894100,0.04832567
5990,49.744000,322.894000,0.04833333
5991,49.743900,322.893900,0.04834100
5992,49.743800,322.893800,0.04834867
5993,49.743700,322.893700,0.04835633
5994,49.743600,322.893600,0.04836400
5995,49.743500,322.893500,0.04837167
5996,49.743400,322.893400,0.04837933
5997,49.743300,322.893300,0.04838700
5998,49.743200,322.893200,0.04839467
5999,49.743100,322.893100,0.04840233
6000,49.743000,322.893000,0.04841000
6001,49.741617,322.891617,0.04840983
6002,49.740233,322.890233,0.04840967
6003,49.738850,322.888850,0.04840950
6004,49.737467,322.887467,0.04840933
6005,49.736083,322.886083,0.04840917
6006,49.734700,322.884700,0.04840900
6007,49.733317,322.883317,0.04840883
6008,49.731933,322.881933,0.04840867
6009,49.730550,322.880550,0.04840850
6010,49.729167,322.879167,0.04840833
6011,49.727783,322.877783,0.04840817
6012,49.726400,322.876400,0.04840800
6013,49.725017,322.875017,0.04840783
6014,49.723633,322.873633,0.04840767
6015,49.722250,322.872250,0.04840750
6016,49.720867,322.870867,0.04840733
6017,49.719483,322.869483,0.04840717
6018,49.718100,322.868100,0.04840700
6019,49.716717,322.866717,0.04840683
6020,49.715333,322.865333,0.04840667
6021,49.713950,322.863950,0.04840650
6022,49.712567,322.862567,0.04840633
6023,49.711183,322.861183,0.04840617
6024,49.709800,322.859800,0.04840600
6025,49.708417,322.858417,0.04840583
6026,49.707033,322.857033,0.04840567
6027,49.705650,322.855650,0.04840550
6028,49.704267,322.854267,0.04840533
6029,49.702883,322.852883,0.04840517
6030,49.701500,322.851500,0.04840500
6031,49.700117,322.850117,0.04840483
6032,49.698733,322.848733,0.04840467
6033,49.697350,322.847350,0.04840450
6034,49.695967,322.845967,0.04840433
6035,49.694583,322.844583,0.04840417
6036,49.693200,322.843200,0.04840400
6037,49.691817,322.841817,0.04840383
6038,49.690433,322.840433,0.04840367
6039,49.689050,322.839050,0.04840350
6040,49.687667,322.837667,0.04840333
6041,49.686283,322.836283,0.04840317
6042,49.684900,322.834900,0.04840300
6043,49.683517,322.833517,0.04840283
6044,49.682133,322.832133,0.04840267
6045,49.680750,322.830750,0.04840250
6046,49.679367,322.829367,0.04840233
6047,49.677983,322.827983,0.04840217
6048,49.676600,322.826600,0.04840200
6049,49.675217,322.825217,0.04840183
6050,49.673833,322.823833,0.04840167
6051,49.672450,322.822450,0.04840150
6052,49.671067,322.821067,0.04840133
6053,49.669683,322.819683,0.04840117
6054,49.668300,322.818300,0.04840100
6055,49.666917,322.816917,0.04840083
6056,49.665533,322.815533,0.04840067
6057,49.664150,322.814150,0.04840050
6058,49.662767,322.812767,0.04840033
6059,49.661383,322.811383,0.04840017
6060,49.660000,322.810000,0.04840000
6061,49.656717,322.806717,0.04839933
6062,49.653433,322.803433,0.04839867
6063,49.650150,322.800150,0.04839800
6064,49.646867,322.796867,0.04839733
6065,49.643583,322.793583,0.04839667
6066,49.640300,322.790300,0.04839600
6067,49.637017,322.787017,0.04839533
6068,49.633733,322.783733,0.04839467
6069,49.630450,322.780450,0.04839400
6070,49.627167,322.777167,0.04839333
6071,49.623883,322.773883,0.04839267
6072,49.620600,322.770600,0.04839200
6073,49.617317,322.767317,0.04839133
6074,49.614033,322.764033,0.04839067
6075,49.610750,322.760750,0.04839000
6076,49.607467,322.757467,0.04838933
6077,49.604183,322.754183,0.04838867
6078,49.600900,322.750900,0.04838800
6079,49.597617,322.747617,0.04838733
6080,49.594333,322.744333,0.04838667
6081,49.591050,322.741050,0.04838600
6082,49.587767,322.737767,0.04838533
6083,49.584483,322.734483,0.04838467
6084,49.581200,322.731200,0.04838400
6085,49.577917,322.727917,0.04838333
6086,49.574633,322.724633,0.04838267
6087,49.571350,322.721350,0.04838200
6088,49.568067,322.718067,0.04838133
6089,49.564783,322.714783,0.04838067
6090,49.561500,322.711500,0.04838000
6091,49.558217,322.708217,0.04837933
6092,49.554933,322.704933,0.04837867
6093,49.551650,322.701650,0.04837800
6094,49.548367,322.698367,0.04837733
6095,49.545083,322.695083,0.04837667
6096,49.541800,322.691800,0.04837600
6097,49.538517,322.688517,0.04837533
6098,49.535233,322.685233,0.04837467
6099,49.531950,322.681950,0.04837400
6100,49.528667,322.678667,0.04837333
6101,49.525383,322.675383,0.04837267
6102,49.522100,322.672100,0.04837200
6103,49.518817,322.668817,0.04837133
6104,49.515533,322.665533,0.04837067
6105,49.512250,322.662250,0.04837000
6106,49.508967,322.658967,0.04836933
6107,49.505683,322.655683,0.04836867
6108,49.502400,322.652400,0.04836800
6109,49.499117,322.649117,0.04836733
6110,49.495833,322.645833,0.04836667
6111,49.492550,322.642550,0.04836600
6112,49.489267,322.639267,0.04836533
6113,49.485983,322.635983,0.04836467
6114,49.482700,322.632700,0.04836400
6115,49.479417,322.629417,0.04836333
6116,49.476133,322.626133,0.04836267
6117,49.472850,322.622850,0.04836200
6118,49.469567,322.619567,0.04836133
6119,49.466283,322.616283,0.04836067
6120,49.463000,322.613000,0.04836000
6121,49.469117,322.619117,0.04836250
6122,49.475233,322.625233,0.04836500
6123,49.481350,322.631350,0.04836750
6124,49.487467,322.637467,0.04837000
6125,49.493583,322.643583,0.04837250
6126,49.499700,322.649700,0.04837500
6127,49.505817,322.655817,0.04837750
6128,49.511933,322.661933,0.04838000
6129,49.518050,322.668050,0.04838250
6130,49.524167,322.674167,0.04838500
6131,49.530283,322.680283,0.04838750
6132,49.536400,322.686400,0.04839000
6133,49.542517,322.692517,0.04839250
6134,49.548633,322.698633,0.04839500
6135,49.554750,322.704750,0.04839750
6136,49.560867,322.710867,0.04840000
6137,49.566983,322.716983,0.04840250
6138,49.573100,322.723100,0.04840500
6139,49.579217,322.729217,0.04840750
6140,49.585333,322.735333,0.04841000
6141,49.591450,322.741450,0.04841250
6142,49.597567,322.747567,0.04841500
6143,49.603683,322.753683,0.04841750
6144,49.609800,322.759800,0.04842000
6145,49.615917,322.765917,0.04842250
6146,49.622033,322.772033,0.04842500
6147,49.628150,322.778150,0.04842750
6148,49.634267,322.784267,0.04843000
6149,49.640383,322.790383,0.04843250
6150,49.646500,322.796500,0.04843500
6151,49.652617,322.802617,0.04843750
6152,49.658733,322.808733,0.04844000
6153,49.664850,322.814850,0.04844250
6154,49.670967,322.820967,0.04844500
6155,49.677083,322.827083,0.04844750
6156,49.683200,322.833200,0.04845000
6157,49.689317,322.839317,0.04845250
6158,49.695433,322.845433,0.04845500
6159,49.701550,322.851550,0.04845750
6160,49.707667,322.857667,0.04846000
6161,49.713783,322.863783,0.04846250
6162,49.719900,322.869900,0.04846500
6163,49.726017,322.876017,0.04846750
6164,49.732133,322.882133,0.04847000
6165,49.738250,322.888250,0.04847250
6166,49.744367,322.894367,0.04847500
6167,49.750483,322.900483,0.04847750
6168,49.756600,322.906600,0.04848000
6169,49.762717,322.912717,0.04848250
6170,49.768833,322.918833,0.04848500
6171,49.774950,322.924950,0.04848750
6172,49.781067,322.931067,0.04849000
6173,49.787183,322.937183,0.04849250
6174,49.793300,322.943300,0.04849500
6175,49.799417,322.949417,0.04849750
6176,49.805533,322.955533,0.04850000
6177,49.811650,322.961650,0.04850250
6178,49.817767,322.967767,0.04850500
6179,49.823883,322.973883,0.04850750
6180,49.830000,322.980000,0.04851000
6181,49.828717,322.978717,0.04851117
6182,49.827433,322.977433,0.04851233
6183,49.826150,322.976150,0.04851350
6184,49.824867,322.974867,0.04851467
6185,49.823583,322.973583,0.04851583
6186,49.822300,322.972300,0.04851700
6187,49.821017,322.971017,0.04851817
6188,49.819733,322.969733,0.04851933
6189,49.818450,322.968450,0.04852050
6190,49.817167,322.967167,0.04852167
6191,49.815883,322.965883,0.04852283
6192,49.814600,322.964600,0.04852400
6193,49.813317,322.963317,0.04852517
6194,49.812033,322.962033,0.04852633
6195,49.810750,322.960750,0.04852750
6196,49.809467,322.959467,0.04852867
6197,49.808183,322.958183,0.04852983
6198,49.806900,322.956900,0.04853100
6199,49.805617,322.955617,0.04853217
6200,49.804333,322.954333,0.04853333
6201,49.803050,322.953050,0.04853450
6202,49.801767,322.951767,0.04853567
6203,49.800483,322.950483,0.04853683
6204,49.799200,322.949200,0.04853800
6205,49.797917,322.947917,0.04853917
6206,49.796633,322.946633,0.04854033
6207,49.795350,322.945350,0.04854150
6208,49.794067,322.944067,0.04854267
6209,49.792783,322.942783,0.04854383
6210,49.791500,322.941500,0.04854500
6211,49.790217,322.940217,0.04854617
6212,49.788933,322.938933,0.04854733
6213,49.787650,322.937650,0.04854850
6214,49.786367,322.936367,0.04854967
6215,49.785083,322.935083,0.04855083
6216,49.783800,322.933800,0.04855200
6217,49.782517,322.932517,0.04855317
6218,49.781233,322.931233,0.04855433
6219,49.779950,322.929950,0.04855550
6220,49.778667,322.928667,0.04855667
6221,49.777383,322.927383,0.04855783
6222,49.776100,322.926100,0.04855900
6223,49.774817,322.924817,0.04856017
6224,49.773533,322.923533,0.04856133
6225,49.772250,322.922250,0.04856250
6226,49.770967,322.920967,0.04856367
6227,49.769683,322.919683,0.04856483
6228,49.768400,322.918400,0.04856600
6229,49.767117,322.917117,0.04856717
6230,49.765833,322.915833,0.04856833
6231,49.764550,322.914550,0.04856950
6232,49.763267,322.913267,0.04857067
6233,49.761983,322.911983,0.04857183
6234,49.760700,322.910700,0.04857300
6235,49.759417,322.909417,0.04857417
6236,49.758133,322.908133,0.04857533
6237,49.756850,322.906850,0.04857650
6238,49.755567,322.905567,0.04857767
6239,49.754283,322.904283,0.04857883
6240,49.753000,322.903000,0.04858000
6241,49.752767,322.902767,0.04858217
6242,49.752533,322.902533,0.04858433
6243,49.752300,322.902300,0.04858650
6244,49.752067,322.902067,0.04858867
6245,49.751833,322.901833,0.04859083
6246,49.751600,322.901600,0.04859300
6247,49.751367,322.901367,0.04859517
6248,49.751133,322.901133,0.04859733
6249,49.750900,322.900900,0.04859950
6250,49.750667,322.900667,0.04860167
6251,49.750433,322.900433,0.04860383
6252,49.750200,322.900200,0.04860600
6253,49.749967,322.899967,0.04860817
6254,49.749733,322.899733,0.04861033
6255,49.749500,322.899500,0.04861250
6256,49.749267,322.899267,0.04861467
6257,49.749033,322.899033,0.04861683
6258,49.748800,322.898800,0.04861900
6259,49.748567,322.898567,0.04862117
6260,49.748333,322.898333,0.04862333
6261,49.748100,322.898100,0.04862550
6262,49.747867,322.897867,0.04862767
6263,49.747633,322.897633,0.04862983
6264,49.747400,322.897400,0.04863200
6265,49.747167,322.897167,0.04863417
6266,49.746933,322.896933,0.04863633
6267,49.746700,322.896700,0.04863850
6268,49.746467,322.896467,0.04864067
6269,49.746233,322.896233,0.04864283
6270,49.746000,322.896000,0.04864500
6271,49.745767,322.895767,0.04864717
6272,49.745533,322.895533,0.04864933
6273,49.745300,322.895300,0.04865150
6274,49.745067,322.895067,0.04865367
6275,49.744833,322.894833,0.04865583
6276,49.744600,322.894600,0.04865800
6277,49.744367,322.894367,0.04866017
6278,49.744133,322.894133,0.04866233
6279,49.743900,322.893900,0.04866450
6280,49.743667,322.893667,0.04866667
6281,49.743433,322.893433,0.04866883
6282,49.743200,322.893200,0.04867100
6283,49.742967,322.892967,0.04867317
6284,49.742733,322.892733,0.04867533
6285,49.742500,322.892500,0.04867750
6286,49.742267,322.892267,0.04867967
6287,49.742033,322.892033,0.04868183
6288,49.741800,322.891800,0.04868400
6289,49.741567,322.891567,0.04868617
6290,49.741333,322.891333,0.04868833
6291,49.741100,322.891100,0.04869050
6292,49.740867,322.890867,0.04869267
6293,49.740633,322.890633,0.04869483
6294,49.740400,322.890400,0.04869700
6295,49.740167,322.890167,0.04869917
6296,49.739933,322.889933,0.04870133
6297,49.739700,322.889700,0.04870350
6298,49.739467,322.889467,0.04870567
6299,49.739233,322.889233,0.04870783
6300,49.739000,322.889000,0.04871000
6301,49.737050,322.887050,0.04870517
6302,49.735100,322.885100,0.04870033
6303,49.733150,322.883150,0.04869550
6304,49.731200,322.881200,0.04869067
6305,49.729250,322.879250,0.04868583
6306,49.727300,322.877300,0.04868100
6307,49.725350,322.875350,0.04867617
6308,49.723400,322.873400,0.04867133
6309,49.721450,322.871450,0.04866650
6310,49.719500,322.869500,0.04866167
6311,49.717550,322.867550,0.04865683
6312,49.715600,322.865600,0.04865200
6313,49.713650,322.863650,0.04864717
6314,49.711700,322.861700,0.04864233
6315,49.709750,322.859750,0.04863750
6316,49.707800,322.857800,0.04863267
6317,49.705850,322.855850,0.04862783
6318,49.703900,322.853900,0.04862300
6319,49.701950,322.851950,0.04861817
6320,49.700000,322.850000,0.04861333
6321,49.698050,322.848050,0.04860850
6322,49.696100,322.846100,0.04860367
6323,49.694150,322.844150,0.04859883
6324,49.692200,322.842200,0.04859400
6325,49.690250,322.840250,0.04858917
6326,49.688300,322.838300,0.04858433
6327,49.686350,322.836350,0.04857950
6328,49.684400,322.834400,0.04857467
6329,49.682450,322.832450,0.04856983
6330,49.680500,322.830500,0.04856500
6331,49.678550,322.828550,0.04856017
6332,49.676600,322.826600,0.04855533
6333,49.674650,322.824650,0.04855050
6334,49.672700,322.822700,0.04854567
6335,49.670750,322.820750,0.04854083
6336,49.668800,322.818800,0.04853600
6337,49.666850,322.816850,0.04853117
6338,49.664900,322.814900,0.04852633
6339,49.662950,322.812950,0.04852150
6340,49.661000,322.811000,0.04851667
6341,49.659050,322.809050,0.04851183
6342,49.657100,322.807100,0.04850700
6343,49.655150,322.805150,0.04850217
6344,49.653200,322.803200,0.04849733
6345,49.651250,322.801250,0.04849250
6346,49.649300,322.799300,0.04848767
6347,49.647350,322.797350,0.04848283
6348,49.645400,322.795400,0.04847800
6349,49.643450,322.793450,0.04847317
6350,49.641500,322.791500,0.04846833
6351,49.639550,322.789550,0.04846350
6352,49.637600,322.787600,0.04845867
6353,49.635650,322.785650,0.04845383
6354,49.633700,322.783700,0.04844900
6355,49.631750,322.781750,0.04844417
6356,49.629800,322.779800,0.04843933
6357,49.627850,322.777850,0.04843450
6358,49.625900,322.775900,0.04842967
6359,49.623950,322.773950,0.04842483
6360,49.622000,322.772000,0.04842000
6361,49.620800,322.770800,0.04842367
6362,49.619600,322.769600,0.04842733
6363,49.618400,322.768400,0.04843100
6364,49.617200,322.767200,0.04843467
6365,49.616000,322.766000,0.04843833
6366,49.614800,322.764800,0.04844200
6367,49.613600,322.763600,0.04844567
6368,49.612400,322.762400,0.04844933
6369,49.611200,322.761200,0.04845300
6370,49.610000,322.760000,0.04845667
6371,49.608800,322.758800,0.04846033
6372,49.607600,322.757600,0.04846400
6373,49.606400,322.756400,0.04846767
6374,49.605200,322.755200,0.04847133
6375,49.604000,322.754000,0.04847500
6376,49.602800,322.752800,0.04847867
6377,49.601600,322.751600,0.04848233
6378,49.600400,322.750400,0.04848600
6379,49.599200,322.749200,0.04848967
6380,49.598000,322.748000,0.04849333
6381,49.596800,322.746800,0.04849700
6382,49.595600,322.745600,0.04850067
6383,49.594400,322.744400,0.04850433
6384,49.593200,322.743200,0.04850800
6385,49.592000,322.742000,0.04851167
6386,49.590800,322.740800,0.04851533
6387,49.589600,322.739600,0.04851900
6388,49.588400,322.738400,0.04852267
6389,49.587200,322.737200,0.04852633
6390,49.586000,322.736000,0.04853000
6391,49.584800,322.734800,0.04853367
6392,49.583600,322.733600,0.04853733
6393,49.582400,322.732400,0.04854100
6394,49.581200,322.731200,0.04854467
6395,49.580000,322.730000,0.04854833
6396,49.578800,322.728800,0.04855200
6397,49.577600,322.727600,0.04855567
6398,49.576400,322.726400,0.04855933
6399,49.575200,322.725200,0.04856300
6400,49.574000,322.724000,0.04856667
6401,49.572800,322.722800,0.04857033
6402,49.571600,322.721600,0.04857400
6403,49.570400,322.720400,0.04857767
6404,49.569200,322.719200,0.04858133
6405,49.568000,322.718000,0.04858500
6406,49.566800,322.716800,0.04858867
6407,49.565600,322.715600,0.04859233
6408,49.564400,322.714400,0.04859600
6409,49.563200,322.713200,0.04859967
6410,49.562000,322.712000,0.04860333
6411,49.560800,322.710800,0.04860700
6412,49.559600,322.709600,0.04861067
6413,49.558400,322.708400,0.04861433
