time_s,oven_temperature_c,surface_temperature_c,heat_flux_into_herb_w_m2,oven_moisture_kg_kg,surface_moisture_kg_kg,moisture_ratio_flux_out_m_s,moisture_mass_flux_out_kg_m2_s
1743,41.18335,36.4545292,118.2205199,0.0326425,1.522509449,1.191893559e-06,0.0009773527183
1744,41.18913333,36.46052945,118.2150972,0.03265,1.522291133,1.191712906e-06,0.000977204583
1745,41.19491667,36.46651039,118.2101569,0.0326575,1.522072916,1.191532333e-06,0.0009770565127
1746,41.2007,36.47247482,118.2056296,0.032665,1.521854798,1.191351838e-06,0.0009769085074
1747,41.20648333,36.47842475,118.2014645,0.0326725,1.521636779,1.191171423e-06,0.0009767605669
1748,41.21226667,36.48436175,118.1976229,0.03268,1.521418859,1.190991087e-06,0.0009766126912
1749,41.21805,36.49028707,118.1940733,0.0326875,1.521201037,1.190810829e-06,0.0009764648801
1750,41.22383333,36.49620172,118.1907903,0.032695,1.520983313,1.190630651e-06,0.0009763171335
1751,41.22961667,36.50210657,118.1877524,0.0327025,1.520765688,1.19045055e-06,0.0009761694514
1752,41.2354,36.50800235,118.1849413,0.03271,1.520548161,1.190270529e-06,0.0009760218336
1753,41.24118333,36.51388969,118.1823411,0.0327175,1.520330732,1.190090585e-06,0.0009758742801
1754,41.24696667,36.51976915,118.179938,0.032725,1.520113401,1.18991072e-06,0.0009757267908
1755,41.25275,36.52564121,118.1777197,0.0327325,1.519896167,1.189730934e-06,0.0009755793656
1756,41.25853333,36.53150632,118.1756754,0.03274,1.519679031,1.189551225e-06,0.0009754320045
1757,41.26431667,36.53736486,118.1737951,0.0327475,1.519461993,1.189371594e-06,0.0009752847074
1758,41.2701,36.54321719,118.1720703,0.032755,1.519245052,1.189192042e-06,0.0009751374742
1759,41.27588333,36.54906362,118.1704927,0.0327625,1.519028209,1.189012567e-06,0.0009749903048
1760,41.28166667,36.55490446,118.1690552,0.03277,1.518811462,1.18883317e-06,0.0009748431992
1761,41.28745,36.56073996,118.167751,0.0327775,1.518594813,1.18865385e-06,0.0009746961574
1762,41.29323333,36.56657038,118.1665739,0.032785,1.518378261,1.188474609e-06,0.0009745491791
1763,41.29901667,36.57239593,118.1655184,0.0327925,1.518161806,1.188295444e-06,0.0009744022644
1764,41.3048,36.57821683,118.1645792,0.0328,1.517945447,1.188116358e-06,0.0009742554133
1765,41.31058333,36.58403328,118.1637513,0.0328075,1.517729185,1.187937348e-06,0.0009741086255
1766,41.31636667,36.58984546,118.1630302,0.032815,1.51751302,1.187758416e-06,0.0009739619012
1767,41.32215,36.59565353,118.1624117,0.0328225,1.517296951,1.187579561e-06,0.0009738152401
1768,41.32793333,36.60145766,118.1618919,0.03283,1.517080979,1.187400783e-06,0.0009736686423
1769,41.33371667,36.60725799,118.161467,0.0328375,1.516865103,1.187222083e-06,0.0009735221077
1770,41.3395,36.61305466,118.1611335,0.032845,1.516649324,1.187043459e-06,0.0009733756362
1771,41.34528333,36.61884781,118.1608881,0.0328525,1.51643364,1.186864912e-06,0.0009732292278
1772,41.35106667,36.62463756,118.1607278,0.03286,1.516218052,1.186686442e-06,0.0009730828824
1773,41.35685,36.63042402,118.1606495,0.0328675,1.516002561,1.186508049e-06,0.0009729365999
1774,41.36263333,36.63620731,118.1606506,0.032875,1.515787165,1.186329732e-06,0.0009727903802
1775,41.36841667,36.64198753,118.1607285,0.0328825,1.515571865,1.186151492e-06,0.0009726442234
1776,41.3742,36.64776478,118.1608805,0.03289,1.515356661,1.185973328e-06,0.0009724981294
1777,41.37998333,36.65353916,118.1611044,0.0328975,1.515141552,1.185795241e-06,0.000972352098
1778,41.38576667,36.65931075,118.161398,0.032905,1.514926538,1.185617231e-06,0.0009722061292
1779,41.39155,36.66507964,118.161759,0.0329125,1.51471162,1.185439296e-06,0.000972060223
1780,41.39733333,36.67084591,118.1621855,0.03292,1.514496798,1.185261438e-06,0.0009719143793
1781,41.40311667,36.67660965,118.1626755,0.0329275,1.51428207,1.185083656e-06,0.0009717685981
1782,41.4089,36.68237091,118.1632272,0.032935,1.514067438,1.18490595e-06,0.0009716228793
1783,41.41468333,36.68812979,118.1638387,0.0329425,1.513852901,1.18472832e-06,0.0009714772227
1784,41.42046667,36.69388633,118.1645084,0.03295,1.513638458,1.184550766e-06,0.0009713316285
1785,41.42625,36.69964061,118.1652347,0.0329575,1.51342411,1.184373288e-06,0.0009711860964
1786,41.43203333,36.70539269,118.166016,0.032965,1.513209858,1.184195886e-06,0.0009710406265
1787,41.43781667,36.71114263,118.1668508,0.0329725,1.512995699,1.184018559e-06,0.0009708952187
1788,41.4436,36.71689049,118.1677377,0.03298,1.512781636,1.183841308e-06,0.000970749873
1789,41.44938333,36.72263632,118.1686753,0.0329875,1.512567666,1.183664133e-06,0.0009706045892
1790,41.45516667,36.72838017,118.1696623,0.032995,1.512353792,1.183487033e-06,0.0009704593673
1791,41.46095,36.7341221,118.1706974,0.0330025,1.512140011,1.183310009e-06,0.0009703142073
1792,41.46673333,36.73986216,118.1717794,0.03301,1.511926325,1.18313306e-06,0.000970169109
1793,41.47251667,36.74560038,118.1729071,0.0330175,1.511712733,1.182956186e-06,0.0009700240725
1794,41.4783,36.75133682,118.1740795,0.033025,1.511499234,1.182779387e-06,0.0009698790977
1795,41.48408333,36.75707152,118.1752953,0.0330325,1.51128583,1.182602664e-06,0.0009697341845
1796,41.48986667,36.76280453,118.1765535,0.03304,1.51107252,1.182426016e-06,0.0009695893329
1797,41.49565,36.76853587,118.1778531,0.0330475,1.510859303,1.182249442e-06,0.0009694445428
1798,41.50143333,36.7742656,118.1791932,0.033055,1.51064618,1.182072944e-06,0.0009692998142
1799,41.50721667,36.77999375,118.1805728,0.0330625,1.510433151,1.181896521e-06,0.0009691551469
1800,41.513,36.78572036,118.1819909,0.03307,1.510220215,1.181720172e-06,0.000969010541
