time_s,oven_temperature_C,oven_moisture_kg_kg,surface_temperature_C,surface_moisture_kg_kg,water_mass_flux_kg_m2_s,latent_heat_J_kg,latent_heat_flux_W_m2,convective_heat_flux_W_m2,conductive_heat_flux_W_m2,surface_energy_residual_W_m2
110340,49.99591667,0.04999041667,49.74867406,0.06164316445,2.563998408e-06,2383393.129,6.111016188,6.18106526,0.07004907422,-2.948230993e-09
110400,49.99591667,0.04999041667,49.74900886,0.06162750486,2.560552768e-06,2383392.339,6.102801851,6.172695237,0.06989338293,3.520045588e-09
110460,49.99591667,0.04999041667,49.74934294,0.06161187858,2.557114459e-06,2383391.551,6.094604995,6.16434316,0.06973816638,-9.8242392e-10
110520,49.99591667,0.04999041667,49.74967631,0.06159628552,2.553683459e-06,2383390.764,6.086425571,6.156008976,0.0695834034,2.064280302e-09
110580,49.99591667,0.04999041667,49.75000896,0.06158072559,2.550259749e-06,2383389.979,6.078263529,6.147692633,0.06942910659,-2.147206857e-09
110640,49.99591667,0.04999041667,49.7503409,0.06156519869,2.546843306e-06,2383389.195,6.070118819,6.139394081,0.06927526323,-1.391069482e-09
110700,49.99591667,0.04999041667,49.75067214,0.06154970473,2.543434111e-06,2383388.414,6.061991392,6.131113267,0.06912187325,1.678451156e-09
110760,49.99591667,0.04999041667,49.75100266,0.06153424362,2.540032143e-06,2383387.634,6.053881199,6.122850142,0.06896894505,-1.556814233e-09
110820,49.99591667,0.04999041667,49.75133248,0.06151881525,2.536637381e-06,2383386.855,6.04578819,6.114604655,0.06881646589,-1.139698114e-09
110880,49.99591667,0.04999041667,49.7516616,0.06150341954,2.533249804e-06,2383386.079,6.037712317,6.106376755,0.06866443993,-2.207008798e-09
110940,49.99591667,0.04999041667,49.75199001,0.0614880564,2.529869393e-06,2383385.304,6.029653531,6.098166391,0.06851285868,1.025634688e-09
111000,49.99591667,0.04999041667,49.75231773,0.06147272572,2.526496127e-06,2383384.53,6.021611784,6.089973514,0.06836173051,-6.288880527e-10
111060,49.99591667,0.04999041667,49.75264474,0.06145742743,2.523129985e-06,2383383.758,6.013587027,6.081798072,0.06821104271,3.235085977e-09
111120,49.99591667,0.04999041667,49.75297107,0.06144216142,2.519770948e-06,2383382.988,6.005579211,6.073640018,0.06806080788,-1.226219126e-09
111180,49.99591667,0.04999041667,49.75329669,0.06142692761,2.516418995e-06,2383382.22,5.997588289,6.0654993,0.0679110133,-3.150574912e-09
111240,49.99591667,0.04999041667,49.75362163,0.06141172591,2.513074106e-06,2383381.453,5.989614214,6.05737587,0.06776165892,-2.389442422e-09
111300,49.99591667,0.04999041667,49.75394588,0.06139655622,2.509736261e-06,2383380.688,5.981656936,6.049269679,0.06761274466,-2.216918205e-09
111360,49.99591667,0.04999041667,49.75426944,0.06138141845,2.506405441e-06,2383379.924,5.97371641,6.041180675,0.06746426204,3.531543946e-09
111420,49.99591667,0.04999041667,49.75459231,0.06136631252,2.503081625e-06,2383379.162,5.965792587,6.033108813,0.06731622789,-2.04205719e-09
111480,49.99591667,0.04999041667,49.75491451,0.06135123833,2.499764794e-06,2383378.402,5.95788542,6.025054041,0.06716862525,-3.484475819e-09
111540,49.99591667,0.04999041667,49.75523601,0.0613361958,2.496454928e-06,2383377.643,5.949994862,6.017016311,0.06702144987,-3.801261528e-10
111600,49.99591667,0.04999041667,49.75555684,0.06132118483,2.493152007e-06,2383376.886,5.942120866,6.008995577,0.06687471011,2.889049e-10
111660,49.99591667,0.04999041667,49.755877,0.06130620533,2.489856012e-06,2383376.13,5.934263386,6.000991787,0.06672840171,-7.862075435e-10
111720,49.99591667,0.04999041667,49.75619647,0.06129125722,2.486566923e-06,2383375.376,5.926422375,5.993004896,0.06658252039,-1.186322152e-10
111780,49.99591667,0.04999041667,49.75651527,0.06127634042,2.483284721e-06,2383374.624,5.918597787,5.985034853,0.0664370661,-2.640385688e-10
111840,49.99591667,0.04999041667,49.7568334,0.06126145482,2.480009386e-06,2383373.873,5.910789576,5.977081614,0.06629203878,1.493916102e-11
111900,49.99591667,0.04999041667,49.75715086,0.06124660034,2.476740899e-06,2383373.124,5.902997694,5.969145129,0.06614743416,4.425588784e-10
111960,49.99591667,0.04999041667,49.75746765,0.0612317769,2.473479241e-06,2383372.376,5.895222098,5.961225351,0.06600325218,1.290136886e-09
112020,49.99591667,0.04999041667,49.75778378,0.06121698441,2.470224393e-06,2383371.63,5.88746274,5.953322233,0.06585949701,-3.904405688e-09
112080,49.99591667,0.04999041667,49.75809924,0.06120222278,2.466976336e-06,2383370.886,5.879719575,5.945435727,0.06571615171,2.169446844e-10
112140,49.99591667,0.04999041667,49.75841404,0.06118749193,2.46373505e-06,2383370.143,5.871992558,5.937565787,0.0655732289,-2.301083768e-10
112200,49.99591667,0.04999041667,49.75872817,0.06117279176,2.460500517e-06,2383369.402,5.864281644,5.929712366,0.0654307243,-1.90227567e-09
112260,49.99591667,0.04999041667,49.75904165,0.0611581222,2.457272717e-06,2383368.662,5.856586787,5.921875417,0.06528862943,7.267164648e-10
112320,49.99591667,0.04999041667,49.75935447,0.06114348315,2.454051632e-06,2383367.923,5.848907943,5.914054894,0.06514694843,3.204161381e-09
112380,49.99591667,0.04999041667,49.75966664,0.06112887454,2.450837244e-06,2383367.187,5.841245066,5.906250752,0.0650056855,-4.019895528e-11
112440,49.99591667,0.04999041667,49.75997815,0.06111429628,2.447629532e-06,2383366.452,5.833598113,5.898462942,0.06486482791,1.122772986e-09
112500,49.99591667,0.04999041667,49.76028901,0.06109974827,2.44442848e-06,2383365.718,5.825967039,5.890691421,0.06472438405,-1.892101587e-09
112560,49.99591667,0.04999041667,49.76059922,0.06108523045,2.441234067e-06,2383364.986,5.818351798,5.882936141,0.06458434122,9.369003351e-10
112620,49.99591667,0.04999041667,49.76090878,0.06107074271,2.438046277e-06,2383364.255,5.810752348,5.875197057,0.06444471202,-3.285823169e-09
112680,49.99591667,0.04999041667,49.7612177,0.06105628499,2.434865089e-06,2383363.526,5.803168645,5.867474124,0.06430548375,-4.359857364e-09
112740,49.99591667,0.04999041667,49.76152597,0.0610418572,2.431690486e-06,2383362.799,5.795600643,5.859767296,0.06416665212,1.057605559e-09
112800,49.99591667,0.04999041667,49.76183361,0.06102745924,2.42852245e-06,2383362.073,5.7880483,5.852076529,0.06402822976,-1.115782133e-09
112860,49.99591667,0.04999041667,49.7621406,0.06101309105,2.425360962e-06,2383361.348,5.780511573,5.844401777,0.06389020818,-3.630765022e-09
112920,49.99591667,0.04999041667,49.76244695,0.06099875254,2.422206004e-06,2383360.625,5.772990417,5.836742996,0.06375257889,1.832072272e-10
112980,49.99591667,0.04999041667,49.76275266,0.06098444362,2.419057558e-06,2383359.904,5.765484789,5.82910014,0.06361535449,-3.805033622e-09
113040,49.99591667,0.04999041667,49.76305774,0.06097016421,2.415915606e-06,2383359.184,5.757994647,5.821473165,0.06347851806,4.231797135e-10
113100,49.99591667,0.04999041667,49.76336219,0.06095591424,2.41278013e-06,2383358.465,5.750519947,5.813862028,0.06334208221,-1.297827623e-09
113160,49.99591667,0.04999041667,49.763666,0.06094169361,2.409651111e-06,2383357.748,5.743060647,5.806266682,0.06320603424,1.343437361e-09
113220,49.99591667,0.04999041667,49.76396918,0.06092750225,2.406528533e-06,2383357.033,5.735616703,5.798687086,0.06307038254,-2.159641355e-10
113280,49.99591667,0.04999041667,49.76427174,0.06091334008,2.403412377e-06,2383356.319,5.728188075,5.791123194,0.06293511862,3.402025328e-10
113340,49.99591667,0.04999041667,49.76457367,0.06089920702,2.400302625e-06,2383355.606,5.720774718,5.783574963,0.06280024665,-1.699071994e-09
113400,49.99591667,0.04999041667,49.76487497,0.06088510298,2.39719926e-06,2383354.895,5.713376591,5.776042349,0.06266575815,6.693845478e-11
113460,49.99591667,0.04999041667,49.76517565,0.06087102789,2.394102264e-06,2383354.185,5.705993652,5.768525309,0.06253165729,4.376818907e-10
113520,49.99591667,0.04999041667,49.76547571,0.06085698166,2.39101162e-06,2383353.477,5.698625858,5.7610238,0.0623979398,1.741810252e-09
113580,49.99591667,0.04999041667,49.76577516,0.06084296422,2.387927309e-06,2383352.771,5.691273169,5.753537778,0.06226460987,-6.713989364e-10
113640,49.99591667,0.04999041667,49.76607398,0.06082897549,2.384849316e-06,2383352.065,5.683935542,5.746067201,0.06213166321,-4.786013363e-09
113700,49.99591667,0.04999041667,49.76637219,0.06081501539,2.381777621e-06,2383351.362,5.676612936,5.738612024,0.06199908715,5.595017782e-10
113760,49.99591667,0.04999041667,49.76666978,0.06080108384,2.378712208e-06,2383350.659,5.66930531,5.731172208,0.06186689849,-9.18481291e-10
113820,49.99591667,0.04999041667,49.76696676,0.06078718075,2.37565306e-06,2383349.958,5.662012622,5.723747707,0.06173508455,1.000239891e-10
113880,49.99591667,0.04999041667,49.76726313,0.06077330606,2.372600159e-06,2383349.259,5.654734831,5.71633848,0.06160364949,-1.083465762e-09
113940,49.99591667,0.04999041667,49.76755889,0.06075945969,2.369553488e-06,2383348.561,5.647471897,5.708944485,0.06147258906,-1.505236824e-09
114000,49.99591667,0.04999041667,49.76785404,0.06074564155,2.366513031e-06,2383347.864,5.640223778,5.701565679,0.06134189898,1.281875939e-09
114060,49.99591667,0.04999041667,49.76814859,0.06073185157,2.363478769e-06,2383347.169,5.632990435,5.694202019,0.06121158345,1.473486222e-09
114120,49.99591667,0.04999041667,49.76844253,0.06071808967,2.360450687e-06,2383346.476,5.625771825,5.686853467,0.0610816424,-3.326894316e-10
114180,49.99591667,0.04999041667,49.76873587,0.06070435578,2.357428766e-06,2383345.783,5.61856791,5.679519978,0.06095207158,-3.369267532e-09
114240,49.99591667,0.04999041667,49.76902861,0.06069064982,2.354412991e-06,2383345.092,5.611378648,5.672201512,0.06082286673,-2.885630401e-09
114300,49.99591667,0.04999041667,49.76932075,0.06067697171,2.351403344e-06,2383344.403,5.604204,5.664898027,0.06069403203,-5.652618817e-09
114360,49.99591667,0.04999041667,49.76961229,0.06066332137,2.348399809e-06,2383343.715,5.597043926,5.657609481,0.06056555477,2.340749816e-10
114420,49.99591667,0.04999041667,49.76990323,0.06064969874,2.345402369e-06,2383343.028,5.589898386,5.650335834,0.06043745179,-4.00503275e-09
114480,49.99591667,0.04999041667,49.77019358,0.06063610373,2.342411008e-06,2383342.343,5.58276734,5.643077044,0.06030970617,-2.387844589e-09
114540,49.99591667,0.04999041667,49.77048334,0.06062253627,2.339425708e-06,2383341.659,5.575650748,5.635833071,0.0601823221,8.823013431e-10
114600,49.99591667,0.04999041667,49.77077251,0.06060899628,2.336446453e-06,2383340.977,5.568548572,5.628603875,0.06005530373,-1.554858464e-09
114660,49.99591667,0.04999041667,49.77106109,0.0605954837,2.333473227e-06,2383340.296,5.561460772,5.621389414,0.05992864261,-5.720908192e-10
114720,49.99591667,0.04999041667,49.77134908,0.06058199843,2.330506014e-06,2383339.616,5.554387309,5.614189649,0.05980233868,1.023737539e-09
114780,49.99591667,0.04999041667,49.77163649,0.06056854042,2.327544797e-06,2383338.938,5.547328143,5.607004537,0.05967639612,-2.323162995e-09
114840,49.99591667,0.04999041667,49.77192331,0.06055510959,2.324589559e-06,2383338.261,5.540283237,5.599834041,0.05955080225,1.925199555e-09
114900,49.99591667,0.04999041667,49.77220954,0.06054170585,2.321640284e-06,2383337.585,5.53325255,5.59267812,0.05942556967,-7.127454182e-11
114960,49.99591667,0.04999041667,49.7724952,0.06052832915,2.318696957e-06,2383336.911,5.526236045,5.585536732,0.05930068568,1.964926888e-09
115020,49.99591667,0.04999041667,49.77278027,0.0605149794,2.315759562e-06,2383336.239,5.519233683,5.578409841,0.0591761587,-3.63834296e-10
115080,49.99591667,0.04999041667,49.77306477,0.06050165654,2.312828081e-06,2383335.567,5.512245425,5.571297405,0.05905198444,-5.230268663e-09
115140,49.99591667,0.04999041667,49.77334869,0.06048836048,2.309902499e-06,2383334.897,5.505271234,5.564199384,0.05892815024,-2.952882383e-10
115200,49.99591667,0.04999041667,49.77363204,0.06047509116,2.3069828e-06,2383334.228,5.498311072,5.557115741,0.05880466869,4.961986377e-10
115260,49.99591667,0.04999041667,49.77391481,0.0604618485,2.304068968e-06,2383333.561,5.491364899,5.550046435,0.05868153555,1.103659386e-10
115320,49.99591667,0.04999041667,49.77419701,0.06044863244,2.301160988e-06,2383332.895,5.484432679,5.542991427,0.05855875076,-2.972916135e-09
115380,49.99591667,0.04999041667,49.77447864,0.0604354429,2.298258843e-06,2383332.23,5.477514374,5.53595068,0.05843630587,-1.860795962e-10
115440,49.99591667,0.04999041667,49.7747597,0.06042227981,2.295362517e-06,2383331.567,5.470609946,5.528924152,0.05831420926,-3.152470285e-09
115500,49.99591667,0.04999041667,49.77504019,0.06040914309,2.292471996e-06,2383330.905,5.463719357,5.521911806,0.05819244825,6.657163709e-10
115560,49.99591667,0.04999041667,49.77532012,0.06039603268,2.289587263e-06,2383330.245,5.456842571,5.514913604,0.05807103124,1.65657621e-09
115620,49.99591667,0.04999041667,49.77559949,0.06038294851,2.286708303e-06,2383329.585,5.44997955,5.507929508,0.05794995817,-8.002176699e-10
115680,49.99591667,0.04999041667,49.77587829,0.0603698905,2.283835099e-06,2383328.927,5.443130258,5.500959478,0.05782922059,-7.046185857e-11
115740,49.99591667,0.04999041667,49.77615653,0.06035685859,2.280967638e-06,2383328.271,5.436294656,5.494003477,0.05770881846,2.488672379e-09
115800,49.99591667,0.04999041667,49.77643421,0.0603438527,2.278105903e-06,2383327.615,5.429472708,5.487061467,0.05758876016,-1.580197306e-09
115860,49.99591667,0.04999041667,49.77671133,0.06033087276,2.275249878e-06,2383326.961,5.422664378,5.480133409,0.05746903302,-2.135180033e-09
115920,49.99591667,0.04999041667,49.7769879,0.06031791871,2.272399549e-06,2383326.309,5.415869629,5.473219266,0.05734964122,-4.019374167e-09
115980,49.99591667,0.04999041667,49.77726391,0.06030499048,2.2695549e-06,2383325.657,5.409088424,5.466319,0.05723057206,3.933286585e-09
116040,49.99591667,0.04999041667,49.77753936,0.06029208799,2.266715916e-06,2383325.007,5.402320727,5.459432574,0.0571118466,6.345333148e-10
116100,49.99591667,0.04999041667,49.77781427,0.06027921117,2.263882582e-06,2383324.358,5.395566502,5.452559951,0.05699344793,1.106749359e-09
116160,49.99591667,0.04999041667,49.77808862,0.06026635997,2.261054882e-06,2383323.711,5.388825713,5.445701093,0.05687538024,2.889501971e-10
116220,49.99591667,0.04999041667,49.77836243,0.0602535343,2.258232802e-06,2383323.065,5.382098323,5.438855963,0.05675763927,5.199680686e-10
116280,49.99591667,0.04999041667,49.77863569,0.06024073411,2.255416327e-06,2383322.42,5.375384298,5.432024524,0.05664022498,1.42309986e-09
116340,49.99591667,0.04999041667,49.7789084,0.06022795932,2.252605441e-06,2383321.776,5.3686836,5.425206739,0.05652314155,-2.453862002e-09
116400,49.99591667,0.04999041667,49.77918056,0.06021520986,2.249800129e-06,2383321.134,5.361996195,5.418402572,0.05640637631,4.58242333e-10
116460,49.99591667,0.04999041667,49.77945219,0.06020248567,2.247000377e-06,2383320.493,5.355322047,5.411611985,0.05628993765,7.847820171e-10
116520,49.99591667,0.04999041667,49.77972327,0.06018978668,2.24420617e-06,2383319.853,5.348661121,5.404834943,0.05617382554,-2.936861421e-09
116580,49.99591667,0.04999041667,49.77999381,0.06017711282,2.241417494e-06,2383319.215,5.34201338,5.398071409,0.05605802729,1.496606394e-09
116640,49.99591667,0.04999041667,49.78026381,0.06016446403,2.238634332e-06,2383318.577,5.335378791,5.391321347,0.05594255551,-1.316458054e-11
116700,49.99591667,0.04999041667,49.78053328,0.06015184024,2.235856671e-06,2383317.941,5.328757318,5.38458472,0.05582740174,-5.165423644e-10
116760,49.99591667,0.04999041667,49.78080221,0.06013924138,2.233084496e-06,2383317.307,5.322148926,5.377861492,0.05571256595,-6.050209223e-10
116820,49.99591667,0.04999041667,49.7810706,0.06012666739,2.230317792e-06,2383316.673,5.315553581,5.371151628,0.05559805231,-5.265091474e-09
116880,49.99591667,0.04999041667,49.78133846,0.06011411819,2.227556545e-06,2383316.041,5.308971247,5.364455091,0.05548384394,-2.760423001e-10
116940,49.99591667,0.04999041667,49.78160579,0.06010159373,2.224800741e-06,2383315.41,5.302401891,5.357771847,0.05536996188,-5.487192922e-09
117000,49.99591667,0.04999041667,49.78187259,0.06008909394,2.222050364e-06,2383314.781,5.295845476,5.351101859,0.055256385,-2.147828582e-09
117060,49.99591667,0.04999041667,49.78213886,0.06007661875,2.219305401e-06,2383314.152,5.289301971,5.344445093,0.05514312594,-3.84465082e-09
117120,49.99591667,0.04999041667,49.78240461,0.0600641681,2.216565837e-06,2383313.525,5.282771339,5.337801512,0.05503017622,-3.491112288e-09
117180,49.99591667,0.04999041667,49.78266982,0.06005174192,2.213831658e-06,2383312.899,5.276253547,5.331171082,0.05491753581,-4.671640852e-10
117240,49.99591667,0.04999041667,49.78293452,0.06003934015,2.211102849e-06,2383312.275,5.269748561,5.324553768,0.05480520469,1.943532446e-09
117300,49.99591667,0.04999041667,49.78319869,0.06002696273,2.208379397e-06,2383311.651,5.263256347,5.317949533,0.0546931828,3.113055591e-09
117360,49.99591667,0.04999041667,49.78346233,0.06001460958,2.205661287e-06,2383311.029,5.256776871,5.311358345,0.05458147856,-4.478139637e-09
117420,49.99591667,0.04999041667,49.78372546,0.06000228065,2.202948505e-06,2383310.408,5.2503101,5.304780168,0.05447007086,-3.034173801e-09
117480,49.99591667,0.04999041667,49.78398807,0.05998997587,2.200241037e-06,2383309.788,5.243856,5.298214967,0.0543589681,-6.44674536e-10
117540,49.99591667,0.04999041667,49.78425016,0.05997769517,2.197538869e-06,2383309.17,5.237414537,5.291662708,0.05424817445,-2.996968007e-09
117600,49.99591667,0.04999041667,49.78451173,0.0599654385,2.194841987e-06,2383308.552,5.230985678,5.285123357,0.05413767725,1.113825476e-09
117660,49.99591667,0.04999041667,49.78477279,0.05995320579,2.192150377e-06,2383307.936,5.22456939,5.278596878,0.0540274891,-1.132651306e-09
117720,49.99591667,0.04999041667,49.78503334,0.05994099697,2.189464025e-06,2383307.321,5.218165641,5.272083239,0.05391760155,-2.656291187e-09
117780,49.99591667,0.04999041667,49.78529337,0.05992881199,2.186782918e-06,2383306.708,5.211774395,5.265582406,0.05380801455,-4.486992999e-09
117840,49.99591667,0.04999041667,49.78555289,0.05991665078,2.184107041e-06,2383306.095,5.205395622,5.259094343,0.05369871967,6.339950787e-10
117900,49.99591667,0.04999041667,49.78581191,0.05990451328,2.18143638e-06,2383305.484,5.199029288,5.252619017,0.0535897295,-2.902433849e-10
117960,49.99591667,0.04999041667,49.78607041,0.05989239943,2.178770923e-06,2383304.874,5.19267536,5.246156396,0.05348103558,-2.803384191e-10
118020,49.99591667,0.04999041667,49.78632841,0.05988030916,2.176110656e-06,2383304.265,5.186333806,5.239706444,0.0533726379,-4.048841262e-10
118080,49.99591667,0.04999041667,49.7865859,0.05986824242,2.173455564e-06,2383303.657,5.180004594,5.233269128,0.05326453641,-1.874423283e-09
